incident_zone,duration_hours,metric,B_N_mean,B_E_mean,mean_difference_B_E_minus_B_N,ci95_low,ci95_high,replications
5,4.0,strict_4min_rate,0.34052546962129954,0.34052546962129954,0.0,0.0,0.0,10
5,5.0,strict_4min_rate,0.3309452370419116,0.3433945361239582,0.012449299082046544,-0.0019184617668687887,0.026817059930961874,10
5,6.0,strict_4min_rate,0.3184265226102849,0.32970943444453626,0.011282911834251392,-0.002164728310558136,0.02473055197906092,10
5,8.0,strict_4min_rate,0.31653527015853955,0.3179808144081102,0.0014455442495706823,-0.006374144194470936,0.0092652326936123,10
5,10.0,strict_4min_rate,0.3679401031821229,0.37668635700123515,0.008746253819112227,0.001280102941043592,0.01621240469718086,10
5,11.0,strict_4min_rate,0.38273790898216403,0.3853832905567892,0.002645381574625183,-0.007546844460306325,0.01283760760955669,10
5,12.0,strict_4min_rate,0.3865963614791129,0.38874689911352156,0.0021505376344086004,-0.0027143164791359224,0.007015391747953123,10
6,0.5,strict_4min_rate,0.5120370370370371,0.5120370370370371,0.0,0.0,0.0,9
6,1.0,strict_4min_rate,0.5107142857142858,0.5107142857142858,0.0,0.0,0.0,10
6,2.0,strict_4min_rate,0.3628375863902179,0.3683931419457735,0.005555555555555558,-0.007011984237767806,0.018123095348878925,10
6,4.0,strict_4min_rate,0.4314790240766816,0.44033855535000593,0.008859531273324372,-0.0015050957655641777,0.01922415831221292,10
6,5.0,strict_4min_rate,0.4363041434431064,0.4424265924226982,0.006122448979591832,-0.007727492833458393,0.019972390792642056,10
6,6.0,strict_4min_rate,0.41616434661638946,0.42079397624601916,0.004629629629629628,-0.002524757121004957,0.011784016380264212,10
6,8.0,strict_4min_rate,0.38442245571404626,0.37870529799423885,-0.005717157719807397,-0.02320564421986152,0.011771328780246722,10
6,10.0,strict_4min_rate,0.45311231916283135,0.46141658630214816,0.008304267139316757,-0.0009065575279809564,0.01751509180661447,10
6,11.0,strict_4min_rate,0.46680891883597475,0.4672016376660551,0.0003927188300803408,-0.007861218984829721,0.008646656644990404,10
6,12.0,strict_4min_rate,0.476947397763763,0.4780172324606111,0.0010698346968481432,-0.0032697071845706168,0.005409376578266903,10
7,0.5,strict_4min_rate,0.2495189995189995,0.2495189995189995,0.0,0.0,0.0,9
7,1.0,strict_4min_rate,0.18851827094474152,0.18018493761140822,-0.008333333333333331,-0.027184643023318363,0.0105179763566517,10
7,2.0,strict_4min_rate,0.1269666907166907,0.12637145262145258,-0.0005952380952381015,-0.013673381127339613,0.01248290493686341,10
7,4.0,strict_4min_rate,0.1460252239503794,0.14186593967254724,-0.004159284277832191,-0.014496265411612988,0.006177696855948604,10
7,5.0,strict_4min_rate,0.14998139344531386,0.14998139344531386,0.0,0.0,0.0,10
7,6.0,strict_4min_rate,0.13520860193481257,0.13151371465597955,-0.0036948872788330105,-0.018236426916433526,0.010846652358767507,10
7,8.0,strict_4min_rate,0.12353816076095647,0.12129470417599593,-0.002243456584960539,-0.010787534371081597,0.006300621201160519,10
7,10.0,strict_4min_rate,0.15592651096221474,0.1549745330439841,-0.0009519779182306689,-0.010685532691246011,0.008781576854784675,10
7,11.0,strict_4min_rate,0.16662410952225623,0.16833230071767868,0.0017081911954224607,-0.006031342062652725,0.009447724453497647,10
7,12.0,strict_4min_rate,0.16412227580716793,0.16411895193062637,-3.323876541561077e-06,-0.006067355755834596,0.006060708002751474,10
8,0.5,strict_4min_rate,0.2293290043290043,0.2293290043290043,0.0,0.0,0.0,10
8,1.0,strict_4min_rate,0.21268345216874626,0.21268345216874626,0.0,0.0,0.0,10
8,2.0,strict_4min_rate,0.16916566990937695,0.16916566990937695,0.0,0.0,0.0,10
8,4.0,strict_4min_rate,0.1476034982642976,0.1476034982642976,0.0,0.0,0.0,10
8,5.0,strict_4min_rate,0.14459664816895734,0.14459664816895734,0.0,0.0,0.0,10
8,6.0,strict_4min_rate,0.13089086788438242,0.12913648191947014,-0.0017543859649122805,-0.005723082741751236,0.0022143108119266753,10
8,8.0,strict_4min_rate,0.13317981608048637,0.12873537163604193,-0.0044444444444444505,-0.01449847627910315,0.005609587390214249,10
8,10.0,strict_4min_rate,0.16970765941354174,0.17051927460015692,0.0008116151866151916,-0.003133923443780734,0.004757153817011118,10
8,11.0,strict_4min_rate,0.1836044152642898,0.17768989874632504,-0.0059145165179647794,-0.01779218582977741,0.0059631527938478505,10
8,12.0,strict_4min_rate,0.17242704152646177,0.17242704152646177,0.0,0.0,0.0,10
9,0.5,strict_4min_rate,0.36388888888888893,0.36388888888888893,0.0,0.0,0.0,9
9,1.0,strict_4min_rate,0.3721840659340659,0.3578983516483516,-0.01428571428571429,-0.046602245182831514,0.018030816611402933,10
9,2.0,strict_4min_rate,0.22018500505342606,0.22544816294816292,0.00526315789473685,-0.006642932435780036,0.017169248225253737,10
9,4.0,strict_4min_rate,0.2518843457715962,0.2518843457715962,0.0,0.0,0.0,10
9,5.0,strict_4min_rate,0.26979213297102145,0.26979213297102145,0.0,0.0,0.0,10
9,6.0,strict_4min_rate,0.2389085902901597,0.24304499673219576,0.004136406442036047,-0.008265571268655441,0.016538384152727535,10
9,8.0,strict_4min_rate,0.24966928342866543,0.24966928342866543,0.0,0.0,0.0,10
9,10.0,strict_4min_rate,0.2984569330849995,0.2984569330849995,0.0,0.0,0.0,10
9,11.0,strict_4min_rate,0.31655800515736465,0.31776880068839175,0.0012107955310270645,-0.0032674048420191725,0.005688995904073301,10
9,12.0,strict_4min_rate,0.3035587459420418,0.30342090133051297,-0.0001378446115288201,-0.003925685275820494,0.003649996052762854,10
10,0.5,strict_4min_rate,0.4740740740740741,0.4740740740740741,0.0,0.0,0.0,9
10,1.0,strict_4min_rate,0.46108058608058605,0.46108058608058605,0.0,0.0,0.0,10
10,2.0,strict_4min_rate,0.3174584076054664,0.3174584076054664,0.0,0.0,0.0,10
10,4.0,strict_4min_rate,0.3568913980996003,0.3544523737093564,-0.002439024390243899,-0.00795648088487366,0.0030784321043858622,10
10,5.0,strict_4min_rate,0.34731262952166964,0.3501849699472015,0.0028723404255319106,-0.009902540266700463,0.015647221117764284,10
10,6.0,strict_4min_rate,0.3389485931592598,0.3332882158007692,-0.005660377358490565,-0.01846504054414078,0.00714428582715965,10
10,8.0,strict_4min_rate,0.3284392417069678,0.3284392417069678,0.0,0.0,0.0,10
10,10.0,strict_4min_rate,0.37250129497873247,0.36966084372973973,-0.002840451248992748,-0.007127514690205395,0.0014466121922198988,10
10,11.0,strict_4min_rate,0.3881462304341595,0.38933518232733666,0.001188951893177237,-0.0057993170335633925,0.008177220819917867,10
10,12.0,strict_4min_rate,0.38308931169041394,0.38749473277357593,0.004405421083161942,-0.001130994196034591,0.009941836362358476,10
1,0.5,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
1,1.0,max_incident_queue,2.9,2.9,0.0,0.0,0.0,10
1,2.0,max_incident_queue,3.5,3.5,0.0,0.0,0.0,10
1,4.0,max_incident_queue,7.3,7.3,0.0,0.0,0.0,10
1,5.0,max_incident_queue,10.2,10.2,0.0,0.0,0.0,10
1,6.0,max_incident_queue,14.7,14.7,0.0,0.0,0.0,10
1,8.0,max_incident_queue,27.0,27.0,0.0,0.0,0.0,10
1,10.0,max_incident_queue,25.0,25.0,0.0,0.0,0.0,10
1,11.0,max_incident_queue,26.8,26.8,0.0,0.0,0.0,10
1,12.0,max_incident_queue,34.9,34.9,0.0,0.0,0.0,10
2,0.5,max_incident_queue,1.5,1.5,0.0,0.0,0.0,10
2,1.0,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
2,2.0,max_incident_queue,1.9,1.9,0.0,0.0,0.0,10
2,4.0,max_incident_queue,3.1,3.1,0.0,0.0,0.0,10
2,5.0,max_incident_queue,3.4,3.4,0.0,0.0,0.0,10
2,6.0,max_incident_queue,3.7,3.7,0.0,0.0,0.0,10
2,8.0,max_incident_queue,8.8,8.9,0.1,-0.12621571627982048,0.3262157162798205,10
2,10.0,max_incident_queue,5.4,5.5,0.1,-0.12621571627982048,0.3262157162798205,10
2,11.0,max_incident_queue,5.5,5.5,0.0,-0.33722247945365624,0.33722247945365624,10
2,12.0,max_incident_queue,8.1,8.2,0.1,-0.12621571627982048,0.3262157162798205,10
3,0.5,max_incident_queue,1.5,1.5,0.0,0.0,0.0,10
3,1.0,max_incident_queue,1.8,1.8,0.0,0.0,0.0,10
3,2.0,max_incident_queue,2.4,2.4,0.0,0.0,0.0,10
3,4.0,max_incident_queue,3.9,3.9,0.0,0.0,0.0,10
3,5.0,max_incident_queue,4.6,4.6,0.0,0.0,0.0,10
3,6.0,max_incident_queue,5.9,5.9,0.0,0.0,0.0,10
3,8.0,max_incident_queue,12.4,12.4,0.0,0.0,0.0,10
3,10.0,max_incident_queue,9.6,9.6,0.0,0.0,0.0,10
3,11.0,max_incident_queue,9.4,9.4,0.0,0.0,0.0,10
3,12.0,max_incident_queue,13.2,13.1,-0.1,-0.3262157162798205,0.12621571627982048,10
4,0.5,max_incident_queue,1.2,1.2,0.0,0.0,0.0,10
4,1.0,max_incident_queue,1.5,1.5,0.0,0.0,0.0,10
4,2.0,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
4,4.0,max_incident_queue,2.0,2.0,0.0,0.0,0.0,10
4,5.0,max_incident_queue,2.4,2.4,0.0,0.0,0.0,10
4,6.0,max_incident_queue,2.5,2.5,0.0,0.0,0.0,10
4,8.0,max_incident_queue,4.5,4.4,-0.1,-0.3262157162798205,0.12621571627982048,10
4,10.0,max_incident_queue,2.6,2.6,0.0,0.0,0.0,10
4,11.0,max_incident_queue,3.2,3.1,-0.1,-0.3262157162798205,0.12621571627982048,10
4,12.0,max_incident_queue,3.5,3.4,-0.1,-0.3262157162798205,0.12621571627982048,10
5,0.5,max_incident_queue,1.2,1.2,0.0,0.0,0.0,10
5,1.0,max_incident_queue,1.5,1.5,0.0,0.0,0.0,10
5,2.0,max_incident_queue,1.3,1.3,0.0,0.0,0.0,10
5,4.0,max_incident_queue,1.6,1.7,0.1,-0.12621571627982048,0.3262157162798205,10
5,5.0,max_incident_queue,1.7,1.7,0.0,0.0,0.0,10
5,6.0,max_incident_queue,2.0,2.0,0.0,0.0,0.0,10
5,8.0,max_incident_queue,3.2,3.3,0.1,-0.12621571627982048,0.3262157162798205,10
5,10.0,max_incident_queue,1.8,1.8,0.0,0.0,0.0,10
5,11.0,max_incident_queue,2.3,2.2,-0.1,-0.3262157162798205,0.12621571627982048,10
5,12.0,max_incident_queue,2.4,2.4,0.0,0.0,0.0,10
6,0.5,max_incident_queue,1.0,1.0,0.0,0.0,0.0,10
6,1.0,max_incident_queue,1.2,1.2,0.0,0.0,0.0,10
6,2.0,max_incident_queue,1.3,1.3,0.0,0.0,0.0,10
6,4.0,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
6,5.0,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
6,6.0,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
6,8.0,max_incident_queue,2.5,2.5,0.0,0.0,0.0,10
6,10.0,max_incident_queue,1.3,1.3,0.0,0.0,0.0,10
6,11.0,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
6,12.0,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
7,0.5,max_incident_queue,1.5,1.5,0.0,0.0,0.0,10
7,1.0,max_incident_queue,2.1,2.1,0.0,0.0,0.0,10
7,2.0,max_incident_queue,2.8,2.8,0.0,0.0,0.0,10
7,4.0,max_incident_queue,4.3,4.4,0.1,-0.12621571627982048,0.3262157162798205,10
7,5.0,max_incident_queue,5.6,5.5,-0.1,-0.3262157162798205,0.12621571627982048,10
7,6.0,max_incident_queue,7.3,7.2,-0.1,-0.3262157162798205,0.12621571627982048,10
7,8.0,max_incident_queue,15.1,15.1,0.0,0.0,0.0,10
7,10.0,max_incident_queue,11.8,11.5,-0.3,-0.6455502144136438,0.045550214413643764,10
7,11.0,max_incident_queue,12.4,12.1,-0.3,-0.7828291119331836,0.18282911193318369,10
7,12.0,max_incident_queue,17.1,17.0,-0.1,-0.3262157162798205,0.12621571627982048,10
8,0.5,max_incident_queue,1.6,1.6,0.0,0.0,0.0,10
8,1.0,max_incident_queue,2.2,2.2,0.0,0.0,0.0,10
8,2.0,max_incident_queue,2.9,2.9,0.0,0.0,0.0,10
8,4.0,max_incident_queue,4.9,4.9,0.0,0.0,0.0,10
8,5.0,max_incident_queue,5.8,5.8,0.0,0.0,0.0,10
8,6.0,max_incident_queue,8.6,8.6,0.0,0.0,0.0,10
8,8.0,max_incident_queue,18.7,18.7,0.0,0.0,0.0,10
8,10.0,max_incident_queue,16.2,16.2,0.0,-0.33722247945365624,0.33722247945365624,10
8,11.0,max_incident_queue,16.5,16.3,-0.2,-0.7642811372151657,0.3642811372151657,10
8,12.0,max_incident_queue,22.6,22.6,0.0,0.0,0.0,10
9,0.5,max_incident_queue,1.2,1.2,0.0,0.0,0.0,10
9,1.0,max_incident_queue,1.5,1.5,0.0,0.0,0.0,10
9,2.0,max_incident_queue,1.4,1.4,0.0,0.0,0.0,10
9,4.0,max_incident_queue,1.9,1.9,0.0,0.0,0.0,10
9,5.0,max_incident_queue,1.9,1.9,0.0,0.0,0.0,10
9,6.0,max_incident_queue,2.3,2.3,0.0,0.0,0.0,10
9,8.0,max_incident_queue,4.2,4.1,-0.1,-0.3262157162798205,0.12621571627982048,10
9,10.0,max_incident_queue,2.1,2.1,0.0,0.0,0.0,10
9,11.0,max_incident_queue,2.5,2.5,0.0,-0.33722247945365624,0.33722247945365624,10
9,12.0,max_incident_queue,3.3,3.3,0.0,0.0,0.0,10
10,0.5,max_incident_queue,1.0,1.0,0.0,0.0,0.0,10
10,1.0,max_incident_queue,1.2,1.2,0.0,0.0,0.0,10
10,2.0,max_incident_queue,1.3,1.3,0.0,0.0,0.0,10
10,4.0,max_incident_queue,1.4,1.4,0.0,0.0,0.0,10
10,5.0,max_incident_queue,1.4,1.4,0.0,0.0,0.0,10
10,6.0,max_incident_queue,1.3,1.3,0.0,0.0,0.0,10
10,8.0,max_incident_queue,1.9,1.9,0.0,0.0,0.0,10
10,10.0,max_incident_queue,1.2,1.2,0.0,0.0,0.0,10
10,11.0,max_incident_queue,1.2,1.2,0.0,0.0,0.0,10
10,12.0,max_incident_queue,1.4,1.4,0.0,0.0,0.0,10
