mode,incident_zone,duration_hours,start_hour,seed,call_digest,calls,mean_response_min,p95_response_min,strict_4min_rate,mean_wait_min,mean_delay_penalty_yuan_per_call,incident_zone_calls,incident_zone_mean_response_min,incident_zone_p95_response_min,incident_zone_strict_4min_rate,incident_zone_mean_wait_min,incident_zone_mean_delay_penalty_yuan_per_call,nonincident_zone_calls,nonincident_zone_mean_response_min,nonincident_zone_p95_response_min,nonincident_zone_strict_4min_rate,nonincident_zone_mean_wait_min,nonincident_zone_mean_delay_penalty_yuan_per_call,max_incident_queue,incident_end_backlog,max_daily_dispatches_per_ambulance
B_E,5,12.0,8.05,600002,a36f579727754b833bbf8a71610fb57c615211738160c647e3bf2d5a6565aa2a,90,5.068242960761851,9.73928097663471,0.4777777777777778,0.0,309.20414770792564,15,5.412177575227791,10.805394121698829,0.6,0.0,402.4355150455583,75,4.999456037868663,9.173993557999609,0.4533333333333333,0.0,290.55787424039914,1,0,12
B_N,5,12.0,8.05,600002,a36f579727754b833bbf8a71610fb57c615211738160c647e3bf2d5a6565aa2a,90,5.068242960761851,9.73928097663471,0.4777777777777778,0.0,309.20414770792564,15,5.412177575227791,10.805394121698829,0.6,0.0,402.4355150455583,75,4.999456037868663,9.173993557999609,0.4533333333333333,0.0,290.55787424039914,1,0,12
B_E,5,12.0,8.05,600003,d72c060de9eb9f5d04162d4150973b6cd99c5b5efe60fe031a59e94b7618a674,91,6.920424443432513,18.203821173345418,0.3516483516483517,0.9771586371414462,654.4145590161728,19,7.05687713307568,13.998303589479583,0.4736842105263157,0.3213513496191713,706.1122687203991,72,6.884416094776676,19.30126804518222,0.3194444444444444,1.1502188935709354,640.7721078442241,4,0,12
B_N,5,12.0,8.05,600003,d72c060de9eb9f5d04162d4150973b6cd99c5b5efe60fe031a59e94b7618a674,91,6.920424443432513,18.203821173345418,0.3516483516483517,0.9771586371414462,654.4145590161728,19,7.05687713307568,13.998303589479583,0.4736842105263157,0.3213513496191713,706.1122687203991,72,6.884416094776676,19.30126804518222,0.3194444444444444,1.1502188935709354,640.7721078442241,4,0,12
B_E,5,12.0,8.05,600004,c1d0b2b7991af950820ee5fc9418b0cd0458809e5bb8b0a4c9e9abadd5111377,109,12.976760288279504,41.5937114747482,0.3761467889908257,6.559388332725292,1870.5814154540656,31,16.20636495304762,50.201262977206696,0.2903225806451613,7.715214260343806,2499.3375067385555,78,11.693199459974222,31.45392251990917,0.4102564102564102,6.100021617902549,1620.691174046127,7,5,12
B_N,5,12.0,8.05,600004,c1d0b2b7991af950820ee5fc9418b0cd0458809e5bb8b0a4c9e9abadd5111377,109,12.976760288279504,41.5937114747482,0.3761467889908257,6.559388332725292,1870.5814154540656,31,16.20636495304762,50.201262977206696,0.2903225806451613,7.715214260343806,2499.3375067385555,78,11.693199459974222,31.45392251990917,0.4102564102564102,6.100021617902549,1620.691174046127,7,5,12
B_E,5,12.0,8.05,600005,fee8c1c04280c5f6e99abae7f0cd3c5f5a5be44a0fbe30a7fe4dff1169c179bb,98,6.487483566552532,13.413666234542204,0.3775510204081632,0.3293294647503769,573.0069173921391,22,8.64893138457865,13.413666234542204,0.3636363636363636,0.3285416653627842,1002.5135496430026,76,5.86180130343971,9.439639724154318,0.3815789473684211,0.3295575119415221,448.67605016162594,3,0,12
B_N,5,12.0,8.05,600005,fee8c1c04280c5f6e99abae7f0cd3c5f5a5be44a0fbe30a7fe4dff1169c179bb,98,6.487483566552532,13.413666234542204,0.3775510204081632,0.3293294647503769,573.0069173921391,22,8.64893138457865,13.413666234542204,0.3636363636363636,0.3285416653627842,1002.5135496430026,76,5.86180130343971,9.439639724154318,0.3815789473684211,0.3295575119415221,448.67605016162594,3,0,12
B_E,5,12.0,8.05,600006,45f076d171eb87bcb0394be7cc5959d9168c164a9df04a0e4d4185b8c25d88ae,104,6.613174433270406,13.19309334785348,0.3365384615384615,0.2369194867933401,589.9425789617736,24,8.445983539074788,13.374770920533656,0.2916666666666667,0.1033412976812542,947.5300411482908,80,6.063331701529092,11.52109980144699,0.35,0.2769929435269659,482.6663403058183,2,1,12
B_N,5,12.0,8.05,600006,45f076d171eb87bcb0394be7cc5959d9168c164a9df04a0e4d4185b8c25d88ae,104,6.615426989030539,13.15436414115188,0.3365384615384615,0.2369194867933401,590.3930901137999,24,8.869082044956118,13.374770920533656,0.25,0.1033412976812542,1023.8164089912232,80,5.939330472252864,11.482507926550923,0.3625,0.2769929435269659,460.3660944505729,2,1,12
B_E,5,12.0,8.05,600007,b3766d2095a7d2bc921f9dd175a387d9e3fe8bf0c35514f516f169cb27beb2e3,82,5.466902637965896,9.79869268479038,0.4024390243902439,0.0,373.8683324712281,17,7.135661678672784,13.868992683851369,0.4117647058823529,0.0,709.4852769110275,65,5.030457965781018,8.96284793999944,0.4,0.0,286.09159315620366,1,0,12
B_N,5,12.0,8.05,600007,b3766d2095a7d2bc921f9dd175a387d9e3fe8bf0c35514f516f169cb27beb2e3,82,5.406426396043532,9.79869268479038,0.4024390243902439,0.0,361.7730840867552,17,7.018526914897977,13.868992683851369,0.4117647058823529,0.0,686.0583241560662,65,4.984800106496984,8.869773185497593,0.4,0.0,276.96002129939694,1,0,12
B_E,5,12.0,8.05,600008,91752b5f19a0ab5bb17936d17663d64b64d8791d747bd97a06f7fcf5189cd0a0,98,5.873505643507034,11.5374989832438,0.4081632653061224,0.0810525820155334,456.33378176263136,22,7.363696419736672,13.400701129872688,0.5,0.3610524107964672,772.7392839473342,76,5.442134629335297,10.328815438749604,0.3815789473684211,0.0,364.7427153407437,1,0,12
B_N,5,12.0,8.05,600008,91752b5f19a0ab5bb17936d17663d64b64d8791d747bd97a06f7fcf5189cd0a0,98,5.861575107801153,11.5374989832438,0.4081632653061224,0.0810525820155334,453.9476746214549,22,7.582214678855703,13.400701129872688,0.4545454545454545,0.3610524107964672,807.3520266802312,76,5.363495231969573,10.328815438749604,0.3947368421052631,0.0,351.64641481496705,1,0,12
B_E,5,12.0,8.05,600009,2dcf2132f943cc2fc3756ff0247e372ff3feb34664c695667250722d6605344a,93,5.657880566791388,10.723131439005112,0.4086021505376344,0.0,413.2965434658044,18,7.094652823891845,13.193259455160428,0.4444444444444444,0.0,707.8194536672579,75,5.313055225087278,8.63708629924298,0.4,0.0,342.61104501745547,1,0,12
B_N,5,12.0,8.05,600009,2dcf2132f943cc2fc3756ff0247e372ff3feb34664c695667250722d6605344a,93,5.861617237834324,12.005224664229212,0.3870967741935484,0.0,449.7428024055743,18,7.864468794056906,13.413666234542204,0.3333333333333333,0.0,839.5604254780477,75,5.380932864340904,8.497474167490214,0.4,0.0,356.1865728681807,1,0,12
B_E,6,0.5,17.75,600000,ce6694e6c9efbeb4eab3af32b26f31061eaa163b50ddac724debb6216b30db69,8,5.5928473376379735,9.257449291954908,0.375,0.0,393.5694675275947,0,,,,,,8,5.5928473376379735,9.257449291954908,0.375,0.0,393.5694675275947,1,0,12
B_N,6,0.5,17.75,600000,ce6694e6c9efbeb4eab3af32b26f31061eaa163b50ddac724debb6216b30db69,8,5.5928473376379735,9.257449291954908,0.375,0.0,393.5694675275947,0,,,,,,8,5.5928473376379735,9.257449291954908,0.375,0.0,393.5694675275947,1,0,12
B_E,6,0.5,17.75,600001,db6610f4fc2a19bf29972a114fbd86179102106da637f81d15cfd80cfb57acc1,5,3.7542472332656502,6.016988933062602,0.8,0.0,110.84944665313014,2,4.885618083164127,6.5826743580118405,0.5,0.0,277.12361663282536,3,3.0,3.0,1.0,0.0,0.0,1,0,12
B_N,6,0.5,17.75,600001,db6610f4fc2a19bf29972a114fbd86179102106da637f81d15cfd80cfb57acc1,5,3.7542472332656502,6.016988933062602,0.8,0.0,110.84944665313014,2,4.885618083164127,6.5826743580118405,0.5,0.0,277.12361663282536,3,3.0,3.0,1.0,0.0,0.0,1,0,12
B_E,6,0.5,17.75,600002,01bb2a6b9060e124dca102e66dc2c62cd19cab55b0de66e2932178d9d7d53160,0,,,,,,0,,,,,,0,,,,,,0,0,12
B_N,6,0.5,17.75,600002,01bb2a6b9060e124dca102e66dc2c62cd19cab55b0de66e2932178d9d7d53160,0,,,,,,0,,,,,,0,,,,,,0,0,12
B_E,6,0.5,17.75,600003,7f004e60f20f07d97c8ad713019af0750940dac735f18ba2a79bd18b18b33fd9,10,10.038003153821922,22.750225071803506,0.1,1.9231251582947155,1227.6006307643845,0,,,,,,10,10.038003153821922,22.750225071803506,0.1,1.9231251582947155,1227.6006307643845,2,2,12
B_N,6,0.5,17.75,600003,7f004e60f20f07d97c8ad713019af0750940dac735f18ba2a79bd18b18b33fd9,10,10.038003153821922,22.750225071803506,0.1,1.9231251582947155,1227.6006307643845,0,,,,,,10,10.038003153821922,22.750225071803506,0.1,1.9231251582947155,1227.6006307643845,2,2,12
B_E,6,0.5,17.75,600004,1c90f03d122dad7a20f9c63e6b4eed6544b91eeb9e2aa4191d0745be0cdf6175,3,6.007923971392164,7.748298551912571,0.3333333333333333,0.0,468.2514609450994,1,3.0,3.0,1.0,0.0,0.0,2,7.511885957088246,7.777850126265612,0.0,0.0,702.3771914176491,1,0,12
B_N,6,0.5,17.75,600004,1c90f03d122dad7a20f9c63e6b4eed6544b91eeb9e2aa4191d0745be0cdf6175,3,6.007923971392164,7.748298551912571,0.3333333333333333,0.0,468.2514609450994,1,3.0,3.0,1.0,0.0,0.0,2,7.511885957088246,7.777850126265612,0.0,0.0,702.3771914176491,1,0,12
B_E,6,0.5,17.75,600005,5e12f702ddac652810989f1d3bd3b3e96942dd7ec12afce41c9a21897426c379,8,7.238460714623773,11.10596370063183,0.25,0.629830337084968,697.6921429247548,2,7.404939431503999,11.369384919857598,0.5,2.519321348339872,780.9878863007999,6,7.182967808997032,9.79869268479038,0.1666666666666666,0.0,669.9268951327398,1,1,12
B_N,6,0.5,17.75,600005,5e12f702ddac652810989f1d3bd3b3e96942dd7ec12afce41c9a21897426c379,8,7.238460714623773,11.10596370063183,0.25,0.629830337084968,697.6921429247548,2,7.404939431503999,11.369384919857598,0.5,2.519321348339872,780.9878863007999,6,7.182967808997032,9.79869268479038,0.1666666666666666,0.0,669.9268951327398,1,1,12
B_E,6,0.5,17.75,600006,a91b90d417adf515141db11f5aec27bbc69a447076f797cf7179691ea9a46905,4,4.201850425154663,7.086291445525853,0.75,0.0,190.3700850309326,1,3.0,3.0,1.0,0.0,0.0,3,4.60246723353955,7.326661530556787,0.6666666666666666,0.0,253.8267800412435,1,0,12
B_N,6,0.5,17.75,600006,a91b90d417adf515141db11f5aec27bbc69a447076f797cf7179691ea9a46905,4,4.201850425154663,7.086291445525853,0.75,0.0,190.3700850309326,1,3.0,3.0,1.0,0.0,0.0,3,4.60246723353955,7.326661530556787,0.6666666666666666,0.0,253.8267800412435,1,0,12
B_E,6,0.5,17.75,600007,affe10e3aeefa29366a4556e87e016fb407b3d34bff48211038c4a5e220013ab,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,0,,,,,,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,1,0,12
B_N,6,0.5,17.75,600007,affe10e3aeefa29366a4556e87e016fb407b3d34bff48211038c4a5e220013ab,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,0,,,,,,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,1,0,12
B_E,6,0.5,17.75,600008,d910c8692718bb53b2b3944a68a8ba4f583efda354abb3cedf8ea6ecdc2dcf18,1,3.0,3.0,1.0,0.0,0.0,0,,,,,,1,3.0,3.0,1.0,0.0,0.0,1,0,12
B_N,6,0.5,17.75,600008,d910c8692718bb53b2b3944a68a8ba4f583efda354abb3cedf8ea6ecdc2dcf18,1,3.0,3.0,1.0,0.0,0.0,0,,,,,,1,3.0,3.0,1.0,0.0,0.0,1,0,12
B_E,6,0.5,17.75,600009,b81854d2598655eb778e4da6b17af39e5db3435b3ba42747e0ac33af7b6eb944,4,4.525497074180492,6.866757393998782,0.5,0.0,205.09941483609836,0,,,,,,4,4.525497074180492,6.866757393998782,0.5,0.0,205.09941483609836,1,0,12
B_N,6,0.5,17.75,600009,b81854d2598655eb778e4da6b17af39e5db3435b3ba42747e0ac33af7b6eb944,4,4.525497074180492,6.866757393998782,0.5,0.0,205.09941483609836,0,,,,,,4,4.525497074180492,6.866757393998782,0.5,0.0,205.09941483609836,1,0,12
B_E,6,1.0,17.5,600000,e146016eb9f5bbf242aa602a5eab0133970762642d958c0484c4f8f55a95cb73,14,6.11656183128832,10.787478163950356,0.4285714285714285,0.1324930096930724,509.0266519719496,1,3.0,3.0,1.0,0.0,0.0,13,6.3562973567720364,10.913679106401911,0.3846153846153846,0.1426847796694626,548.1825482774841,1,0,12
B_N,6,1.0,17.5,600000,e146016eb9f5bbf242aa602a5eab0133970762642d958c0484c4f8f55a95cb73,14,6.11656183128832,10.787478163950356,0.4285714285714285,0.1324930096930724,509.0266519719496,1,3.0,3.0,1.0,0.0,0.0,13,6.3562973567720364,10.913679106401911,0.3846153846153846,0.1426847796694626,548.1825482774841,1,0,12
B_E,6,1.0,17.5,600001,067ee38c7b5677ffc9f4294ee73cbb6415b802c875b995ae13d24651a5b97f05,6,3.942809041582063,6.299831645537222,0.6666666666666666,0.0,121.895141649746,2,4.885618083164127,6.5826743580118405,0.5,0.0,277.12361663282536,4,3.471404520791032,4.602775370689508,0.75,0.0,44.280904158206354,1,0,12
B_N,6,1.0,17.5,600001,067ee38c7b5677ffc9f4294ee73cbb6415b802c875b995ae13d24651a5b97f05,6,3.942809041582063,6.299831645537222,0.6666666666666666,0.0,121.895141649746,2,4.885618083164127,6.5826743580118405,0.5,0.0,277.12361663282536,4,3.471404520791032,4.602775370689508,0.75,0.0,44.280904158206354,1,0,12
B_E,6,1.0,17.5,600002,5fec6754f8393bcd745a75f8a077fcb9908fc7b49053948570336e4b0dd051d5,6,4.818231666223436,7.659643828853449,0.5,0.0,263.64633324468724,1,3.0,3.0,1.0,0.0,0.0,5,5.181877999468123,7.689195403206489,0.4,0.0,316.3755998936247,1,0,12
B_N,6,1.0,17.5,600002,5fec6754f8393bcd745a75f8a077fcb9908fc7b49053948570336e4b0dd051d5,6,4.818231666223436,7.659643828853449,0.5,0.0,263.64633324468724,1,3.0,3.0,1.0,0.0,0.0,5,5.181877999468123,7.689195403206489,0.4,0.0,316.3755998936247,1,0,12
B_E,6,1.0,17.5,600003,7f004e60f20f07d97c8ad713019af0750940dac735f18ba2a79bd18b18b33fd9,12,8.865002628184937,22.575783593630945,0.25,1.6026042985789293,1023.0005256369872,1,3.0,3.0,1.0,0.0,0.0,11,9.39818468529266,22.663004332717225,0.1818181818181818,1.748295598449741,1116.0005734221677,2,0,12
B_N,6,1.0,17.5,600003,7f004e60f20f07d97c8ad713019af0750940dac735f18ba2a79bd18b18b33fd9,12,8.865002628184937,22.575783593630945,0.25,1.6026042985789293,1023.0005256369872,1,3.0,3.0,1.0,0.0,0.0,11,9.39818468529266,22.663004332717225,0.1818181818181818,1.748295598449741,1116.0005734221677,2,0,12
B_E,6,1.0,17.5,600004,0b2d4f4d6887b0d0b3f55f9b0bc1e234238f4b042f6b7e89fa58c4d635f1b2dd,6,6.437205729731445,8.324956050772323,0.1666666666666666,0.0,520.7744792796224,1,3.0,3.0,1.0,0.0,0.0,5,7.124646875677733,8.359459674115902,0.0,0.0,624.9293751355468,1,0,12
B_N,6,1.0,17.5,600004,0b2d4f4d6887b0d0b3f55f9b0bc1e234238f4b042f6b7e89fa58c4d635f1b2dd,6,6.437205729731445,8.324956050772323,0.1666666666666666,0.0,520.7744792796224,1,3.0,3.0,1.0,0.0,0.0,5,7.124646875677733,8.359459674115902,0.0,0.0,624.9293751355468,1,0,12
B_E,6,1.0,17.5,600005,f5cf7c495b3417715114b849a971a412fc44e4d0483cfcfa50089ee3e90a6745,14,7.946635590244095,15.821153268814076,0.2142857142857142,1.118113207087195,832.1842609059619,4,7.89237000680486,13.40208867074958,0.5,1.2828942985561298,878.474001360972,10,7.968341823619788,14.935570043040908,0.1,1.0522007704996212,813.6683647239577,2,0,12
B_N,6,1.0,17.5,600005,f5cf7c495b3417715114b849a971a412fc44e4d0483cfcfa50089ee3e90a6745,14,8.550544974638484,17.81069939100281,0.2142857142857142,1.118113207087195,952.9661377848396,4,11.324246720467194,16.26838082645193,0.25,1.2828942985561298,1514.8493440934387,10,7.441064276307,14.935570043040908,0.2,1.0522007704996212,728.2128552614001,2,0,12
B_E,6,1.0,17.5,600006,a999d193e43ed42518ce42982324ea843e132265b18b035fadb5ec238a929c3e,7,3.95614568339754,6.930866615382293,0.7142857142857143,0.0,134.08627953665084,1,3.0,3.0,1.0,0.0,0.0,6,4.11550329729713,7.076955796255021,0.6666666666666666,0.0,156.4339927927593,1,0,12
B_N,6,1.0,17.5,600006,a999d193e43ed42518ce42982324ea843e132265b18b035fadb5ec238a929c3e,7,3.95614568339754,6.930866615382293,0.7142857142857143,0.0,134.08627953665084,1,3.0,3.0,1.0,0.0,0.0,6,4.11550329729713,7.076955796255021,0.6666666666666666,0.0,156.4339927927593,1,0,12
B_E,6,1.0,17.5,600007,affe10e3aeefa29366a4556e87e016fb407b3d34bff48211038c4a5e220013ab,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,0,,,,,,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,1,0,12
B_N,6,1.0,17.5,600007,affe10e3aeefa29366a4556e87e016fb407b3d34bff48211038c4a5e220013ab,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,0,,,,,,2,3.942809041582064,4.791337179005921,0.5,0.0,88.56180831641271,1,0,12
B_E,6,1.0,17.5,600008,7a11fb2862da7ffb10f2a0f5ee3771e590476f1b78e12152342a3f1324867bb2,3,3.0,3.0,1.0,0.0,0.0,1,3.0,3.0,1.0,0.0,0.0,2,3.0,3.0,1.0,0.0,0.0,1,0,12
B_N,6,1.0,17.5,600008,7a11fb2862da7ffb10f2a0f5ee3771e590476f1b78e12152342a3f1324867bb2,3,3.0,3.0,1.0,0.0,0.0,1,3.0,3.0,1.0,0.0,0.0,2,3.0,3.0,1.0,0.0,0.0,1,0,12
B_E,6,1.0,17.5,600009,b81854d2598655eb778e4da6b17af39e5db3435b3ba42747e0ac33af7b6eb944,6,4.016998049453661,6.633682180959411,0.6666666666666666,0.0,136.73294322406556,0,,,,,,6,4.016998049453661,6.633682180959411,0.6666666666666666,0.0,136.73294322406556,1,0,12
B_N,6,1.0,17.5,600009,b81854d2598655eb778e4da6b17af39e5db3435b3ba42747e0ac33af7b6eb944,6,4.016998049453661,6.633682180959411,0.6666666666666666,0.0,136.73294322406556,0,,,,,,6,4.016998049453661,6.633682180959411,0.6666666666666666,0.0,136.73294322406556,1,0,12
B_E,6,2.0,17.0,600000,88ed31a0ad84551605baea979364b5ee6194e25edeed186a79fec786a2b6033e,20,6.616506323325973,10.480810479715643,0.35,0.1867875015119352,593.3012646651946,1,3.0,3.0,1.0,0.0,0.0,19,6.806848761395761,10.583298897405374,0.3157894736842105,0.1966184226441424,624.5276470159943,1,0,12
B_N,6,2.0,17.0,600000,88ed31a0ad84551605baea979364b5ee6194e25edeed186a79fec786a2b6033e,20,6.616506323325973,10.480810479715643,0.35,0.1867875015119352,593.3012646651946,1,3.0,3.0,1.0,0.0,0.0,19,6.806848761395761,10.583298897405374,0.3157894736842105,0.1966184226441424,624.5276470159943,1,0,12
B_E,6,2.0,17.0,600001,b5dda1e1e28b84c2c216bf6a20bd4833f1a58c7ef595c78e8e86d63c99bf682f,19,5.812752888044166,8.890535792323247,0.4210526315789473,0.0,446.76110392462255,7,4.862849500020961,7.979602767141625,0.5714285714285714,0.0,286.8556142899063,12,6.36686319772437,10.2662514792389,0.3333333333333333,0.0,540.0393062115404,1,0,12
B_N,6,2.0,17.0,600001,b5dda1e1e28b84c2c216bf6a20bd4833f1a58c7ef595c78e8e86d63c99bf682f,19,5.812752888044166,8.890535792323247,0.4210526315789473,0.0,446.76110392462255,7,4.862849500020961,7.979602767141625,0.5714285714285714,0.0,286.8556142899063,12,6.36686319772437,10.2662514792389,0.3333333333333333,0.0,540.0393062115404,1,0,12
B_E,6,2.0,17.0,600002,f941b1552031a7909b7991ad173f3712df6b0002fa91b657f1d4748bb6b80506,17,5.671214967679113,7.8074017006186525,0.2941176470588235,0.0,393.0665229475872,2,3.0,3.0,1.0,0.0,0.0,15,6.027376963369662,7.8074017006186525,0.2,0.0,445.47539267393216,1,0,12
B_N,6,2.0,17.0,600002,f941b1552031a7909b7991ad173f3712df6b0002fa91b657f1d4748bb6b80506,17,5.671214967679113,7.8074017006186525,0.2941176470588235,0.0,393.0665229475872,2,3.0,3.0,1.0,0.0,0.0,15,6.027376963369662,7.8074017006186525,0.2,0.0,445.47539267393216,1,0,12
B_E,6,2.0,17.0,600003,acfa2c8a79bb66159db9a95830e939b28816fd53872760e229c20e59e1132202,17,9.412103646249964,24.188356809289623,0.1764705882352941,2.609721738964949,1117.7148468970513,2,8.493539957820758,13.43772591985944,0.5,5.493539957820758,998.7079915641516,15,9.534578804707191,24.514929352144435,0.1333333333333333,2.225212643117508,1133.5824276081046,3,0,12
B_N,6,2.0,17.0,600003,acfa2c8a79bb66159db9a95830e939b28816fd53872760e229c20e59e1132202,17,9.412103646249964,24.188356809289623,0.1764705882352941,2.609721738964949,1117.7148468970513,2,8.493539957820758,13.43772591985944,0.5,5.493539957820758,998.7079915641516,15,9.534578804707191,24.514929352144435,0.1333333333333333,2.225212643117508,1133.5824276081046,3,0,12
B_E,6,2.0,17.0,600004,13aa334f6661125920c89293785c0426e71e976a9ebbe1bc451ef86f3e92a3b2,18,6.124435871892332,9.01449382886655,0.2777777777777778,0.0,480.442729934022,1,3.0,3.0,1.0,0.0,0.0,17,6.308226217297763,9.186833715992,0.2352941176470588,0.0,508.7040669889644,1,0,12
B_N,6,2.0,17.0,600004,13aa334f6661125920c89293785c0426e71e976a9ebbe1bc451ef86f3e92a3b2,18,6.124435871892332,9.01449382886655,0.2777777777777778,0.0,480.442729934022,1,3.0,3.0,1.0,0.0,0.0,17,6.308226217297763,9.186833715992,0.2352941176470588,0.0,508.7040669889644,1,0,12
B_E,6,2.0,17.0,600005,c3ed54059c44d65e5ef6962bef3af5a5f0cb4882a3a2bb89d9255aa1f2b2732e,24,7.126229462572138,13.48084955877568,0.2916666666666667,0.5919023409963605,683.579225847761,6,6.035497040636272,11.082572474371922,0.5,0.0,507.0994081272542,18,7.48980693655076,14.643276970974178,0.2222222222222222,0.7892031213284807,742.4058317545965,2,0,12
B_N,6,2.0,17.0,600005,c3ed54059c44d65e5ef6962bef3af5a5f0cb4882a3a2bb89d9255aa1f2b2732e,24,7.126229462572138,13.48084955877568,0.2916666666666667,0.5919023409963605,683.579225847761,6,6.035497040636272,11.082572474371922,0.5,0.0,507.0994081272542,18,7.48980693655076,14.643276970974178,0.2222222222222222,0.7892031213284807,742.4058317545965,2,0,12
B_E,6,2.0,17.0,600006,fbe4afe10f3326ed31dc72f1f5088bd7695ac1052fd9911aa28850041d95d610,18,4.923111286897446,9.272853042366677,0.5555555555555556,0.0,295.7333684906,3,6.5555555555555545,12.599999999999998,0.6666666666666666,0.0,644.4444444444445,15,4.596622433165822,8.01442344068012,0.5333333333333333,0.0,225.9911532998312,1,0,12
B_N,6,2.0,17.0,600006,fbe4afe10f3326ed31dc72f1f5088bd7695ac1052fd9911aa28850041d95d610,18,5.132624407249015,9.272853042366677,0.5,0.0,326.5248814498029,3,7.812634277664974,12.977123616632824,0.3333333333333333,0.0,829.1935221996613,15,4.596622433165822,8.01442344068012,0.5333333333333333,0.0,225.9911532998312,1,0,12
B_E,6,2.0,17.0,600007,5e8656b4fd08e2cd2b1a4df14ae02e9f65c502505a38f243a4c66addadbe464d,9,4.703477555919431,7.077010608371079,0.3333333333333333,0.0,207.36217785055288,1,3.0,3.0,1.0,0.0,0.0,8,4.91641225040936,7.168309494902025,0.25,0.0,233.282450081872,1,0,12
B_N,6,2.0,17.0,600007,5e8656b4fd08e2cd2b1a4df14ae02e9f65c502505a38f243a4c66addadbe464d,9,4.703477555919431,7.077010608371079,0.3333333333333333,0.0,207.36217785055288,1,3.0,3.0,1.0,0.0,0.0,8,4.91641225040936,7.168309494902025,0.25,0.0,233.282450081872,1,0,12
B_E,6,2.0,17.0,600008,f34d9f3c456b8a5a5ddcc7c1343127e0350785557934133e98fc216c02c9e921,11,5.115017927469673,9.148083426140296,0.4545454545454545,0.0,313.9126764030256,1,3.0,3.0,1.0,0.0,0.0,10,5.32651972021664,9.213144352005305,0.4,0.0,345.3039440433281,1,0,12
B_N,6,2.0,17.0,600008,f34d9f3c456b8a5a5ddcc7c1343127e0350785557934133e98fc216c02c9e921,11,5.115017927469673,9.148083426140296,0.4545454545454545,0.0,313.9126764030256,1,3.0,3.0,1.0,0.0,0.0,10,5.32651972021664,9.213144352005305,0.4,0.0,345.3039440433281,1,0,12
B_E,6,2.0,17.0,600009,5989fab25b483bc5386d8943e4277efdf9203d12c00fdc4acc98e9dbed9d6c88,17,4.732165333233974,8.497474167490214,0.5294117647058824,0.0,252.3154195879713,3,6.089570111272823,8.324850367374017,0.3333333333333333,0.0,484.5806889212311,14,4.441292880797078,8.0489270640237,0.5714285714285714,0.0,202.5442904451298,1,0,12
B_N,6,2.0,17.0,600009,5989fab25b483bc5386d8943e4277efdf9203d12c00fdc4acc98e9dbed9d6c88,17,4.732165333233974,8.497474167490214,0.5294117647058824,0.0,252.3154195879713,3,6.089570111272823,8.324850367374017,0.3333333333333333,0.0,484.5806889212311,14,4.441292880797078,8.0489270640237,0.5714285714285714,0.0,202.5442904451298,1,0,12
B_E,6,4.0,16.0,600000,76b7421de7cad9238edf9ca24c05a16a105810eeb3ab1c78610aa23244cbad98,40,7.807363590162292,26.287845553164967,0.4,1.6308807930536204,841.4727180324584,5,10.275505007378104,25.60471053976193,0.6,4.530003636448237,1375.1010014756207,35,7.454771959131462,19.44048810148152,0.3714285714285714,1.2167203868543897,765.2401061120066,3,0,12
B_N,6,4.0,16.0,600000,76b7421de7cad9238edf9ca24c05a16a105810eeb3ab1c78610aa23244cbad98,40,7.943029282107432,26.287845553164967,0.4,1.6308807930536204,868.6058564214864,5,10.275505007378104,25.60471053976193,0.6,4.530003636448237,1375.1010014756207,35,7.609818464211622,19.44048810148152,0.3714285714285714,1.2167203868543897,796.2494071280386,3,0,12
B_E,6,4.0,16.0,600001,52cea333898171062fb18666aa8a7ac4fa6bd0bfdd75e2ddc86bc43e03700399,31,4.5657186164751495,8.152437934054433,0.5806451612903226,0.0,229.27275555309444,7,3.785353452498602,6.848231917243146,0.8571428571428571,0.0,128.49926192829182,24,4.793325122634976,7.8074017006186525,0.5,0.0,258.6650245269952,1,0,12
B_N,6,4.0,16.0,600001,52cea333898171062fb18666aa8a7ac4fa6bd0bfdd75e2ddc86bc43e03700399,31,4.5657186164751495,8.152437934054433,0.5806451612903226,0.0,229.27275555309444,7,3.785353452498602,6.848231917243146,0.8571428571428571,0.0,128.49926192829182,24,4.793325122634976,7.8074017006186525,0.5,0.0,258.6650245269952,1,0,12
B_E,6,4.0,16.0,600002,f10f0918b5136ac95e0620c3e8558373b489dcb521c1292dd2975da36d72b1cb,34,6.087745759892874,11.450876257196832,0.3529411764705882,0.0,488.1373872726922,5,6.9870754000970265,12.632828166831375,0.4,0.0,677.4150800194053,29,5.932688925374917,10.38423858979239,0.3448275862068966,0.0,455.5033023163624,1,0,12
