incident_zone,duration_hours,start_hour,metric,mean_difference_B_E_minus_B_N,ci95_low,ci95_high,replications
4,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
4,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
4,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
4,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
4,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
5,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
5,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
5,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
5,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
5,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
5,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
5,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
5,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
5,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
5,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
6,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
6,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
6,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
6,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
6,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
6,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
6,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
6,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
6,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
6,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
7,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
7,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
7,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
7,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
7,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
7,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
7,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
7,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
7,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
7,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
8,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
8,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
8,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
8,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
8,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
8,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
8,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
8,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
8,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
8,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
9,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
9,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
9,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
9,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
9,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
9,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
9,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
9,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
9,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
9,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
10,0.5,17.75,incident_zone_calls,0.0,0.0,0.0,10
10,1.0,17.5,incident_zone_calls,0.0,0.0,0.0,10
10,2.0,17.0,incident_zone_calls,0.0,0.0,0.0,10
10,4.0,16.0,incident_zone_calls,0.0,0.0,0.0,10
10,5.0,15.483333333333333,incident_zone_calls,0.0,0.0,0.0,10
10,6.0,14.983333333333333,incident_zone_calls,0.0,0.0,0.0,10
10,8.0,13.883333333333333,incident_zone_calls,0.0,0.0,0.0,10
10,10.0,10.266666666666666,incident_zone_calls,0.0,0.0,0.0,10
10,11.0,8.7,incident_zone_calls,0.0,0.0,0.0,10
10,12.0,8.05,incident_zone_calls,0.0,0.0,0.0,10
1,0.5,17.75,incident_zone_mean_response_min,0.09784220865418192,-0.12349224447687221,0.31917666178523607,10
1,1.0,17.5,incident_zone_mean_response_min,0.0371942418711944,-0.02030055402592055,0.09468903776830934,10
1,2.0,17.0,incident_zone_mean_response_min,-0.023343539176075723,-0.07615029352829591,0.02946321517614447,10
1,4.0,16.0,incident_zone_mean_response_min,0.013355167690022363,-0.057887340614231994,0.08459767599427671,10
1,5.0,15.483333333333333,incident_zone_mean_response_min,-0.018956807474104487,-0.06184008528543648,0.02392647033722751,10
1,6.0,14.983333333333333,incident_zone_mean_response_min,-0.06932798897942405,-0.18956335733752747,0.05090737937867937,10
1,8.0,13.883333333333333,incident_zone_mean_response_min,-0.324430323768059,-0.9309997797598331,0.282139132223715,10
1,10.0,10.266666666666666,incident_zone_mean_response_min,-0.117791587739503,-0.29252678804585586,0.056943612566849836,10
1,11.0,8.7,incident_zone_mean_response_min,-0.25858889733889967,-0.5355315376757719,0.018353742997972544,10
1,12.0,8.05,incident_zone_mean_response_min,-0.018977407555391325,-0.19363187731949907,0.15567706220871644,10
2,0.5,17.75,incident_zone_mean_response_min,0.0,0.0,0.0,8
2,1.0,17.5,incident_zone_mean_response_min,-0.08012336167697756,-0.2613749982020235,0.10112827484806838,10
2,2.0,17.0,incident_zone_mean_response_min,-0.2526515877909997,-0.5506257642615879,0.04532258867958844,10
2,4.0,16.0,incident_zone_mean_response_min,0.0337560981915801,-0.23983060182070154,0.30734279820386173,10
2,5.0,15.483333333333333,incident_zone_mean_response_min,-0.02713767455068412,-0.0885273594172001,0.034252010315831846,10
2,6.0,14.983333333333333,incident_zone_mean_response_min,0.016857065326005304,-0.021276265744974848,0.054990396396985455,10
2,8.0,13.883333333333333,incident_zone_mean_response_min,-0.08327098384888654,-0.273426930879051,0.10688496318127791,10
2,10.0,10.266666666666666,incident_zone_mean_response_min,0.020658313183413844,-0.19573822966999607,0.23705485603682377,10
2,11.0,8.7,incident_zone_mean_response_min,-0.06791490717797162,-0.18014705612722454,0.04431724177128131,10
2,12.0,8.05,incident_zone_mean_response_min,0.18123496753737883,-0.34633419114644987,0.7088041262212075,10
3,0.5,17.75,incident_zone_mean_response_min,-0.6625386599999378,-2.190355549692421,0.8652782296925455,9
3,1.0,17.5,incident_zone_mean_response_min,-0.02310892478761568,-0.07538494452048548,0.02916709494525412,10
3,2.0,17.0,incident_zone_mean_response_min,-0.011554462393807797,-0.0376924722602426,0.01458354747262701,10
3,4.0,16.0,incident_zone_mean_response_min,0.046904373681029024,-0.14611035851959475,0.23991910588165283,10
3,5.0,15.483333333333333,incident_zone_mean_response_min,0.0052520283608217255,-0.0066288852148304565,0.017132941936473908,10
3,6.0,14.983333333333333,incident_zone_mean_response_min,-0.1078772237821429,-0.3519124582637023,0.13615801069941652,10
3,8.0,13.883333333333333,incident_zone_mean_response_min,-0.027243077663311153,-0.07276674218208609,0.018280586855463778,10
3,10.0,10.266666666666666,incident_zone_mean_response_min,-0.03695463140985211,-0.08014893314987614,0.006239670330171927,10
3,11.0,8.7,incident_zone_mean_response_min,-0.24717064904221503,-0.5962333616509652,0.10189206356653518,10
3,12.0,8.05,incident_zone_mean_response_min,-0.0641312514821987,-0.28976933848378367,0.16150683551938627,10
4,0.5,17.75,incident_zone_mean_response_min,0.0,0.0,0.0,6
4,1.0,17.5,incident_zone_mean_response_min,0.0,0.0,0.0,9
4,2.0,17.0,incident_zone_mean_response_min,0.08012336167697746,-0.10112827484806831,0.26137499820202326,10
4,4.0,16.0,incident_zone_mean_response_min,-0.08709201817995682,-0.2463855538460999,0.07220151748618625,10
4,5.0,15.483333333333333,incident_zone_mean_response_min,0.0,0.0,0.0,10
4,6.0,14.983333333333333,incident_zone_mean_response_min,-0.11141694779836868,-0.22783662941105337,0.005002733814315999,10
4,8.0,13.883333333333333,incident_zone_mean_response_min,-0.32088519053102776,-0.7930674124857238,0.15129703142366824,10
4,10.0,10.266666666666666,incident_zone_mean_response_min,-0.034663546780147755,-0.12107683394510126,0.051749740384805745,10
4,11.0,8.7,incident_zone_mean_response_min,0.020450585810579635,-0.2533829756045196,0.29428414722567886,10
4,12.0,8.05,incident_zone_mean_response_min,-0.051484908880460624,-0.314070789613721,0.21110097185279972,10
5,0.5,17.75,incident_zone_mean_response_min,0.0,0.0,0.0,5
5,1.0,17.5,incident_zone_mean_response_min,-0.8498365855987975,-2.85938078579652,1.1597076145989254,8
5,2.0,17.0,incident_zone_mean_response_min,-0.339934634239519,-1.108920201967635,0.4290509334885969,10
5,4.0,16.0,incident_zone_mean_response_min,-0.12347530365112078,-0.47461927916620716,0.22766867186396558,10
5,5.0,15.483333333333333,incident_zone_mean_response_min,-0.30295690426618177,-0.7175605228602868,0.11164671432792328,10
5,6.0,14.983333333333333,incident_zone_mean_response_min,-0.15381063877702328,-0.4540289818300579,0.14640770427601135,10
5,8.0,13.883333333333333,incident_zone_mean_response_min,-0.19958928109153434,-0.6084700943835265,0.20929153220045782,10
5,10.0,10.266666666666666,incident_zone_mean_response_min,-0.12651349118692376,-0.38629770328686797,0.13327072091302047,10
5,11.0,8.7,incident_zone_mean_response_min,-0.21757625330842192,-0.4733981090633953,0.03824560244655148,10
5,12.0,8.05,incident_zone_mean_response_min,-0.12942979713906144,-0.32396640345287675,0.06510680917475384,10
6,0.5,17.75,incident_zone_mean_response_min,0.0,0.0,0.0,4
6,1.0,17.5,incident_zone_mean_response_min,-0.4289845892077917,-1.4433719524081041,0.5854027739925207,8
6,2.0,17.0,incident_zone_mean_response_min,-0.12570787221094193,-0.4100788357530456,0.15866309133116174,10
6,4.0,16.0,incident_zone_mean_response_min,-0.38560811369861514,-0.9759610021294509,0.20474477473222064,10
6,5.0,15.483333333333333,incident_zone_mean_response_min,-0.20232376665914636,-0.6600119246114469,0.2553643912931542,10
6,6.0,14.983333333333333,incident_zone_mean_response_min,-0.07858783142037037,-0.2986569155112003,0.1414812526704596,10
6,8.0,13.883333333333333,incident_zone_mean_response_min,-0.18781326614106178,-0.46455615978394726,0.08892962750182368,10
6,10.0,10.266666666666666,incident_zone_mean_response_min,-0.27273274268726333,-0.48265520341503376,-0.06281028195949287,10
6,11.0,8.7,incident_zone_mean_response_min,-0.06647537335870482,-0.39020923971073596,0.25725849299332626,10
6,12.0,8.05,incident_zone_mean_response_min,0.07431220747154037,-0.14262613553612985,0.2912505504792106,10
7,0.5,17.75,incident_zone_mean_response_min,-0.10338807036475532,-1.060598069981435,0.8538219292519243,9
7,1.0,17.5,incident_zone_mean_response_min,0.16609997159445475,-0.06721961375042595,0.39941955693933545,10
7,2.0,17.0,incident_zone_mean_response_min,-0.0011447562521022191,-0.17731912655899995,0.1750296140547955,10
7,4.0,16.0,incident_zone_mean_response_min,0.08315325939790483,-0.14378652755838522,0.3100930463541949,10
7,5.0,15.483333333333333,incident_zone_mean_response_min,-0.1857333950133498,-0.9333207313138774,0.5618539412871779,10
7,6.0,14.983333333333333,incident_zone_mean_response_min,0.18244771314260114,-0.12018003411883374,0.48507546040403604,10
7,8.0,13.883333333333333,incident_zone_mean_response_min,-0.1540738512073098,-0.4089015773914837,0.10075387497686408,10
7,10.0,10.266666666666666,incident_zone_mean_response_min,-0.2135223753018977,-0.6111507699205551,0.1841060193167597,10
7,11.0,8.7,incident_zone_mean_response_min,-0.3095619234629584,-0.8762786439339654,0.25715479700804855,10
7,12.0,8.05,incident_zone_mean_response_min,-0.37419116017621656,-0.7393059973513585,-0.009076323001074693,10
8,0.5,17.75,incident_zone_mean_response_min,0.0,0.0,0.0,10
8,1.0,17.5,incident_zone_mean_response_min,-0.04906970477988892,-0.16007308892410793,0.0619336793643301,10
8,2.0,17.0,incident_zone_mean_response_min,0.0,0.0,0.0,10
8,4.0,16.0,incident_zone_mean_response_min,-0.12437053359112156,-0.4057162269953119,0.1569751598130688,10
8,5.0,15.483333333333333,incident_zone_mean_response_min,-0.1865679155116803,-0.6086138619347581,0.2354780309113975,10
8,6.0,14.983333333333333,incident_zone_mean_response_min,0.006391141702629888,-0.0362782544620182,0.04906053786727797,10
8,8.0,13.883333333333333,incident_zone_mean_response_min,-0.04457952497676203,-0.16120973696333413,0.07205068700981006,10
8,10.0,10.266666666666666,incident_zone_mean_response_min,-0.08216236712435539,-0.36852176190589336,0.20419702765718262,10
8,11.0,8.7,incident_zone_mean_response_min,-0.25420378996362736,-1.2265636087439513,0.7181560288166965,10
8,12.0,8.05,incident_zone_mean_response_min,-0.024354271258471272,-0.07910503285672954,0.030396490339787,10
9,0.5,17.75,incident_zone_mean_response_min,0.0,0.0,0.0,6
9,1.0,17.5,incident_zone_mean_response_min,0.0686081246421178,-0.08960249449120866,0.22681874377544425,9
9,2.0,17.0,incident_zone_mean_response_min,-0.06173041099551364,-0.2013743023914919,0.0779134804004646,10
9,4.0,16.0,incident_zone_mean_response_min,0.0,0.0,0.0,10
9,5.0,15.483333333333333,incident_zone_mean_response_min,0.006878318838020902,-0.008681519389417908,0.022438157065459714,10
9,6.0,14.983333333333333,incident_zone_mean_response_min,-0.08627432116095593,-0.19694464942047818,0.024396007098566333,10
9,8.0,13.883333333333333,incident_zone_mean_response_min,-0.05495841654390663,-0.1798858855389591,0.06996905245114585,10
9,10.0,10.266666666666666,incident_zone_mean_response_min,-0.03535293366978269,-0.10872867971235399,0.03802281237278861,10
9,11.0,8.7,incident_zone_mean_response_min,-0.09399608134339762,-0.31543783049017443,0.12744566780337918,10
9,12.0,8.05,incident_zone_mean_response_min,-0.01836744782159565,-0.0874169538822981,0.050682058239106806,10
10,0.5,17.75,incident_zone_mean_response_min,0.0,0.0,0.0,3
10,1.0,17.5,incident_zone_mean_response_min,0.0,0.0,0.0,7
10,2.0,17.0,incident_zone_mean_response_min,0.0,0.0,0.0,9
10,4.0,16.0,incident_zone_mean_response_min,0.0,0.0,0.0,10
10,5.0,15.483333333333333,incident_zone_mean_response_min,0.0,0.0,0.0,10
10,6.0,14.983333333333333,incident_zone_mean_response_min,-0.19968064683552383,-0.6513896523466827,0.25202835867563506,10
10,8.0,13.883333333333333,incident_zone_mean_response_min,-0.052231670577071565,-0.1776297231890684,0.07316638203492526,10
10,10.0,10.266666666666666,incident_zone_mean_response_min,-0.001363918816294074,-0.01911468864195889,0.016386851009370745,10
10,11.0,8.7,incident_zone_mean_response_min,-0.050168922424775796,-0.11602131345699243,0.015683468607440833,10
10,12.0,8.05,incident_zone_mean_response_min,-0.003033643873809666,-0.09033975853233323,0.0842724707847139,10
1,0.5,17.75,incident_zone_p95_response_min,0.16007648198227836,-0.2020416783294704,0.5221946422940271,10
1,1.0,17.5,incident_zone_p95_response_min,0.11750711519992958,-0.14831244712934494,0.3833266775292041,10
1,2.0,17.0,incident_zone_p95_response_min,0.0,0.0,0.0,10
1,4.0,16.0,incident_zone_p95_response_min,-0.03903655551900513,-0.12734337919729238,0.04927026815928211,10
1,5.0,15.483333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
1,6.0,14.983333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
1,8.0,13.883333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
1,10.0,10.266666666666666,incident_zone_p95_response_min,0.0,0.0,0.0,10
1,11.0,8.7,incident_zone_p95_response_min,0.0,0.0,0.0,10
1,12.0,8.05,incident_zone_p95_response_min,0.0,0.0,0.0,10
2,0.5,17.75,incident_zone_p95_response_min,0.0,0.0,0.0,8
2,1.0,17.5,incident_zone_p95_response_min,0.0,0.0,0.0,10
2,2.0,17.0,incident_zone_p95_response_min,-0.47811222362640643,-1.5596772149242588,0.6034527676714461,10
2,4.0,16.0,incident_zone_p95_response_min,0.542488225423057,-0.7157748942929123,1.8007513451390262,10
2,5.0,15.483333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
2,6.0,14.983333333333333,incident_zone_p95_response_min,0.04647955040732601,-0.05866449747024675,0.15162359828489877,10
2,8.0,13.883333333333333,incident_zone_p95_response_min,0.04421050838837637,-0.05580060983333936,0.14422162661009208,10
2,10.0,10.266666666666666,incident_zone_p95_response_min,1.2649395548996871,-0.690913413044608,3.220792522843982,10
2,11.0,8.7,incident_zone_p95_response_min,0.6079406495114712,-0.31998297067584236,1.5358642696987848,10
2,12.0,8.05,incident_zone_p95_response_min,3.1782675677959324,-2.4196973961901613,8.776232531782027,10
3,0.5,17.75,incident_zone_p95_response_min,-0.6625386599999378,-2.190355549692421,0.8652782296925455,9
3,1.0,17.5,incident_zone_p95_response_min,-0.051031351138169256,-0.16647228764264915,0.06440958536631065,10
3,2.0,17.0,incident_zone_p95_response_min,0.0,0.0,0.0,10
3,4.0,16.0,incident_zone_p95_response_min,0.5958216860037098,-0.7520206087400849,1.9436639807475045,10
3,5.0,15.483333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
3,6.0,14.983333333333333,incident_zone_p95_response_min,-0.8192349098848293,-2.672473029295138,1.0340032095254792,10
3,8.0,13.883333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
3,10.0,10.266666666666666,incident_zone_p95_response_min,0.0,0.0,0.0,10
3,11.0,8.7,incident_zone_p95_response_min,0.16503213345704068,-2.2687136443573785,2.5987779112714597,10
3,12.0,8.05,incident_zone_p95_response_min,-0.4019201582064511,-1.2365285479391326,0.4326882315262305,10
4,0.5,17.75,incident_zone_p95_response_min,0.0,0.0,0.0,6
4,1.0,17.5,incident_zone_p95_response_min,0.0,0.0,0.0,9
4,2.0,17.0,incident_zone_p95_response_min,0.07771241507177988,-0.09808528132119414,0.2535101114647539,10
4,4.0,16.0,incident_zone_p95_response_min,0.04154518190106149,-0.7035437866323895,0.7866341504345125,10
4,5.0,15.483333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
4,6.0,14.983333333333333,incident_zone_p95_response_min,-0.29085281457203066,-0.765744604588924,0.18403897544486275,10
4,8.0,13.883333333333333,incident_zone_p95_response_min,-2.0806015152514066,-5.479471726675087,1.3182686961722743,10
4,10.0,10.266666666666666,incident_zone_p95_response_min,-0.06210652201844047,-0.20260123565894,0.07838819162205907,10
4,11.0,8.7,incident_zone_p95_response_min,0.7355151638752936,-1.0033664533300461,2.4743967810806335,10
4,12.0,8.05,incident_zone_p95_response_min,-0.12051365998253374,-0.3931344991270498,0.15210717916198233,10
5,0.5,17.75,incident_zone_p95_response_min,0.0,0.0,0.0,5
5,1.0,17.5,incident_zone_p95_response_min,-0.8498365855987975,-2.85938078579652,1.1597076145989254,8
5,2.0,17.0,incident_zone_p95_response_min,-0.03399346342395191,-0.1108920201967635,0.04290509334885969,10
5,4.0,16.0,incident_zone_p95_response_min,0.5357019376111877,-1.1837898583523958,2.255193733574771,10
5,5.0,15.483333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
5,6.0,14.983333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
5,8.0,13.883333333333333,incident_zone_p95_response_min,-0.1698920276844369,-0.561489184312677,0.22170512894380323,10
5,10.0,10.266666666666666,incident_zone_p95_response_min,0.008064495771544954,-0.0101786611024113,0.02630765264550121,10
5,11.0,8.7,incident_zone_p95_response_min,-0.17514491942538424,-0.5181855434741371,0.1678957046233686,10
5,12.0,8.05,incident_zone_p95_response_min,-0.022040677938177565,-0.07190015540895431,0.027818799532599178,10
6,0.5,17.75,incident_zone_p95_response_min,0.0,0.0,0.0,4
6,1.0,17.5,incident_zone_p95_response_min,-0.358286519462794,-1.2054995124032866,0.4889264734776987,8
6,2.0,17.0,incident_zone_p95_response_min,-0.03771236166328258,-0.12302365072591367,0.04759892739934851,10
6,4.0,16.0,incident_zone_p95_response_min,-1.0275033267480036,-3.0663327483500953,1.011326094854088,10
6,5.0,15.483333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
6,6.0,14.983333333333333,incident_zone_p95_response_min,-0.23424317407980338,-1.0058798089426584,0.5373934607830517,10
6,8.0,13.883333333333333,incident_zone_p95_response_min,-0.7984923751598169,-2.0104422803847686,0.41345753006513475,10
6,10.0,10.266666666666666,incident_zone_p95_response_min,0.4614688919426939,-1.0859844981795093,2.008922282064897,10
6,11.0,8.7,incident_zone_p95_response_min,-0.29894634717931867,-1.0638801186906932,0.46598742433205587,10
6,12.0,8.05,incident_zone_p95_response_min,-0.1712994283047932,-0.7265680829513709,0.38396922634178454,10
7,0.5,17.75,incident_zone_p95_response_min,-0.10338807036475532,-1.060598069981435,0.8538219292519243,9
7,1.0,17.5,incident_zone_p95_response_min,0.2034098805308683,-0.22292791781849783,0.6297476788802344,10
7,2.0,17.0,incident_zone_p95_response_min,-0.18799337823394904,-0.6208010170467078,0.24481426057880964,10
7,4.0,16.0,incident_zone_p95_response_min,0.7372170055934397,-0.5315111384358047,2.005945149622684,10
7,5.0,15.483333333333333,incident_zone_p95_response_min,-0.8237563252393866,-3.3925858114392797,1.7450731609605068,10
7,6.0,14.983333333333333,incident_zone_p95_response_min,-0.3973660848257424,-2.5234150029999145,1.7286828333484299,10
7,8.0,13.883333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
7,10.0,10.266666666666666,incident_zone_p95_response_min,0.16986504570182123,-0.11761033434792031,0.45734042575156275,10
7,11.0,8.7,incident_zone_p95_response_min,0.5536105781987519,-1.3284824570571763,2.43570361345468,10
7,12.0,8.05,incident_zone_p95_response_min,0.0,0.0,0.0,10
8,0.5,17.75,incident_zone_p95_response_min,0.0,0.0,0.0,10
8,1.0,17.5,incident_zone_p95_response_min,0.0,0.0,0.0,10
8,2.0,17.0,incident_zone_p95_response_min,0.0,0.0,0.0,10
8,4.0,16.0,incident_zone_p95_response_min,0.0,0.0,0.0,10
8,5.0,15.483333333333333,incident_zone_p95_response_min,-0.8478158968814913,-2.765708700746141,1.0700769069831584,10
8,6.0,14.983333333333333,incident_zone_p95_response_min,0.27079266935558816,-0.34178290726040156,0.8833682459715779,10
8,8.0,13.883333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
8,10.0,10.266666666666666,incident_zone_p95_response_min,0.0,0.0,0.0,10
8,11.0,8.7,incident_zone_p95_response_min,0.0,0.0,0.0,10
8,12.0,8.05,incident_zone_p95_response_min,0.0,0.0,0.0,10
9,0.5,17.75,incident_zone_p95_response_min,0.0,0.0,0.0,6
9,1.0,17.5,incident_zone_p95_response_min,0.006860812464211798,-0.00896024944912089,0.022681874377544486,9
9,2.0,17.0,incident_zone_p95_response_min,-0.1296338630905792,-0.42288603502213473,0.16361830884097636,10
9,4.0,16.0,incident_zone_p95_response_min,-0.18902783255960323,-0.6166384979525293,0.2385828328333229,10
9,5.0,15.483333333333333,incident_zone_p95_response_min,0.023386284049271032,-0.029517165924020837,0.0762897340225629,10
9,6.0,14.983333333333333,incident_zone_p95_response_min,-0.029232855061588837,-0.09536216752820377,0.036896457405026103,10
9,8.0,13.883333333333333,incident_zone_p95_response_min,-0.397429818680604,-1.268597464783063,0.4737378274218548,10
9,10.0,10.266666666666666,incident_zone_p95_response_min,0.0,0.0,0.0,10
9,11.0,8.7,incident_zone_p95_response_min,-0.553812095184788,-1.792939390832039,0.685315200462463,10
9,12.0,8.05,incident_zone_p95_response_min,-0.017539713036953584,-0.05721730051692319,0.02213787444301602,10
10,0.5,17.75,incident_zone_p95_response_min,0.0,0.0,0.0,3
10,1.0,17.5,incident_zone_p95_response_min,0.0,0.0,0.0,7
10,2.0,17.0,incident_zone_p95_response_min,0.0,0.0,0.0,9
10,4.0,16.0,incident_zone_p95_response_min,0.0,0.0,0.0,10
10,5.0,15.483333333333333,incident_zone_p95_response_min,0.0,0.0,0.0,10
10,6.0,14.983333333333333,incident_zone_p95_response_min,-0.3202224085597808,-1.0446158237717822,0.4041710066522205,10
10,8.0,13.883333333333333,incident_zone_p95_response_min,-0.08471024841126162,-0.315525295307728,0.14610479848520477,10
10,10.0,10.266666666666666,incident_zone_p95_response_min,0.0,0.0,0.0,10
10,11.0,8.7,incident_zone_p95_response_min,-0.023502325975605486,-0.07666828102373975,0.029663629072528775,10
10,12.0,8.05,incident_zone_p95_response_min,0.0,0.0,0.0,10
1,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
1,1.0,17.5,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
1,2.0,17.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
1,4.0,16.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
1,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.0034482758620689724,-0.004352266078614508,0.011248817802752453,10
1,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.005530303030303033,-0.002857766813704043,0.013918372874310109,10
1,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.01054147465437789,-0.0028471573139269256,0.023930106622682707,10
1,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.003457526080476908,-0.001765497171084665,0.008680549332038481,10
1,11.0,8.7,incident_zone_strict_4min_rate,0.003170458251793867,-0.0036291313239327234,0.009970047827520458,10
1,12.0,8.05,incident_zone_strict_4min_rate,-0.0011427566807313688,-0.00797417682307668,0.005688663461613941,10
2,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,8
2,1.0,17.5,incident_zone_strict_4min_rate,0.01666666666666667,-0.02103595271330342,0.05436928604663676,10
2,2.0,17.0,incident_zone_strict_4min_rate,0.03392857142857144,-0.007112751311303178,0.07496989416844606,10
2,4.0,16.0,incident_zone_strict_4min_rate,0.01339285714285715,-0.006861002048176478,0.03364671633389078,10
2,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.00625,-0.00788848226748878,0.02038848226748878,10
2,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
2,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.01036866359447004,-0.006605944503304144,0.027343271692244223,10
2,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.01272612270714737,-0.003303392214205324,0.028755637628500065,10
2,11.0,8.7,incident_zone_strict_4min_rate,0.008258258258258249,-0.005092710721541088,0.021609227238057586,10
2,12.0,8.05,incident_zone_strict_4min_rate,0.013095238095238087,-0.00592629003457593,0.03211676622505211,10
3,0.5,17.75,incident_zone_strict_4min_rate,0.1111111111111111,-0.14511157057824065,0.36733379280046285,9
3,1.0,17.5,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
3,2.0,17.0,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
3,4.0,16.0,incident_zone_strict_4min_rate,0.00982142857142857,-0.005663575816773424,0.025306432959630563,10
3,5.0,15.483333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
3,6.0,14.983333333333333,incident_zone_strict_4min_rate,0.003125,-0.00394424113374439,0.01019424113374439,10
3,8.0,13.883333333333333,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
3,10.0,10.266666666666666,incident_zone_strict_4min_rate,0.004897959183673459,-0.002615822372578675,0.012411740739925592,10
3,11.0,8.7,incident_zone_strict_4min_rate,0.011791153708446939,0.0027472193006528606,0.02083508811624102,10
3,12.0,8.05,incident_zone_strict_4min_rate,0.0,0.0,0.0,10
4,0.5,17.75,incident_zone_strict_4min_rate,0.0,0.0,0.0,6
4,1.0,17.5,incident_zone_strict_4min_rate,0.0,0.0,0.0,9
