incident_zone,metric,duration_hours,mean_difference_B_E_minus_B_N,ci95_low,ci95_high,replications,sampled_node
6,mean_response_min,1.293103448275862,-0.058013798892024133,-0.17977239047805318,0.06374479269400493,9,False
6,mean_response_min,1.3922413793103448,-0.05216373829130902,-0.15350733853921544,0.049179861956597404,9,False
6,mean_response_min,1.4913793103448276,-0.045756744301911324,-0.12615689115213674,0.034643402548314085,9,False
6,mean_response_min,1.5905172413793105,-0.03930519564141902,-0.10159394089143566,0.02298354960859761,9,False
6,mean_response_min,1.6896551724137931,-0.03332147102742009,-0.0843396220413351,0.01769667998649492,9,False
6,mean_response_min,1.7887931034482758,-0.02831794917750245,-0.0769223185010369,0.020286420146031995,9,False
6,mean_response_min,1.8879310344827587,-0.024807008809254058,-0.07622250715645351,0.026608489537945396,9,False
6,mean_response_min,1.9870689655172415,-0.023301028640262882,-0.07694678094911668,0.03034472366859092,9,False
6,mean_response_min,2.0,-0.023279235594618777,-0.07696124914020168,0.03040277795096413,9,True
6,mean_response_min,2.086206896551724,-0.023385014054357767,-0.07671083281496756,0.02994080470625202,9,False
6,mean_response_min,2.185344827586207,-0.02375279529730774,-0.07586360427340741,0.028358013678791934,9,False
6,mean_response_min,2.2844827586206895,-0.024358596502201957,-0.07454636635852797,0.02582917335412406,9,False
6,mean_response_min,2.3836206896551726,-0.025175979867017362,-0.0729343722700489,0.022582412536014174,9,False
6,mean_response_min,2.4827586206896552,-0.026178507589730917,-0.07124840584826189,0.018891390668800054,9,False
6,mean_response_min,2.581896551724138,-0.02733974186831958,-0.06975887760510747,0.015079393868468311,9,False
6,mean_response_min,2.681034482758621,-0.02863324490076031,-0.06878189881572866,0.011515409014208042,9,False
6,mean_response_min,2.7801724137931036,-0.03003257888503005,-0.06865136162233794,0.008586203852277836,9,False
6,mean_response_min,2.8793103448275863,-0.03151130601910576,-0.06965213514119994,0.006629523102988415,9,False
6,mean_response_min,2.978448275862069,-0.03304298850096442,-0.07192759840514973,0.0058416214032208855,9,False
6,mean_response_min,3.0775862068965516,-0.03460118852858296,-0.07541917362325073,0.006216796566084808,9,False
6,mean_response_min,3.1767241379310347,-0.03615946829993835,-0.07988861021398236,0.007569673614105654,9,False
6,mean_response_min,3.2758620689655173,-0.03769139001300754,-0.08500048578025882,0.009617705754243734,9,False
6,mean_response_min,3.375,-0.039170515865767495,-0.0904014255239968,0.0120603937924618,9,False
6,mean_response_min,3.474137931034483,-0.04057040805619516,-0.09576325652577718,0.014622440413386853,9,False
6,mean_response_min,3.5732758620689657,-0.04186462878226749,-0.10079567569430148,0.017066418129766503,9,False
6,mean_response_min,3.6724137931034484,-0.043026740241961466,-0.10524421510902389,0.019190734625100958,9,False
6,mean_response_min,3.771551724137931,-0.04403030463325402,-0.10888417197308448,0.020823562706576433,9,False
6,mean_response_min,3.8706896551724137,-0.04484888415412211,-0.11151525599654652,0.0218174876883023,9,False
6,mean_response_min,3.969827586206897,-0.04545604100254271,-0.11295866714544214,0.022046585140356713,9,False
6,mean_response_min,4.0,-0.04559483231782075,-0.11313766210099235,0.021947997465350845,9,True
6,mean_response_min,4.068965517241379,-0.046016380229564106,-0.11273641936795314,0.020703658908824925,9,False
6,mean_response_min,4.168103448275862,-0.047018456794503054,-0.11057337753403362,0.016536463945027523,9,False
