mode,incident_zone,duration_hours,start_hour,metric,mean,ci95_low,ci95_high,replications
B_E,1,10.0,10.266666666666666,max_incident_queue,25.0,19.657391165089216,30.342608834910784,10
B_E,1,10.0,10.266666666666666,incident_end_backlog,24.9,19.595307104971738,30.20469289502826,10
B_E,1,11.0,8.7,calls,128.3,121.37215010094357,135.22784989905645,10
B_E,1,11.0,8.7,mean_response_min,85.27083092898064,65.8892682473965,104.65239361056479,10
B_E,1,11.0,8.7,p95_response_min,367.0227062841262,341.5849150184442,392.46049754980817,10
B_E,1,11.0,8.7,strict_4min_rate,0.22441935892048784,0.19548356679326212,0.25335515104771356,10
B_E,1,11.0,8.7,mean_wait_min,78.28414232868256,58.98751989622308,97.58076476114205,10
B_E,1,11.0,8.7,mean_delay_penalty_yuan_per_call,16298.926319823935,12426.455370573289,20171.397269074583,10
B_E,1,11.0,8.7,incident_zone_calls,70.7,63.8298419800332,77.57015801996681,10
B_E,1,11.0,8.7,incident_zone_mean_response_min,87.21830081923439,68.16066622329865,106.27593541517012,10
B_E,1,11.0,8.7,incident_zone_p95_response_min,366.9477146876856,341.49250675128,392.4029226240912,10
B_E,1,11.0,8.7,incident_zone_strict_4min_rate,0.26574108291380727,0.22996523340374497,0.30151693242386957,10
B_E,1,11.0,8.7,incident_zone_mean_wait_min,79.92681748785121,60.9470654973391,98.90656947836331,10
B_E,1,11.0,8.7,incident_zone_mean_delay_penalty_yuan_per_call,16696.58225784594,12889.059520495066,20504.104995196816,10
B_E,1,11.0,8.7,nonincident_zone_calls,57.6,54.09223776886062,61.10776223113938,10
B_E,1,11.0,8.7,nonincident_zone_mean_response_min,83.39623334597158,58.81014974550722,107.98231694643594,10
B_E,1,11.0,8.7,nonincident_zone_p95_response_min,364.02399794000297,339.37257644604927,388.6754194339567,10
B_E,1,11.0,8.7,nonincident_zone_strict_4min_rate,0.1733173212616066,0.14167862375317364,0.20495601877003955,10
B_E,1,11.0,8.7,nonincident_zone_mean_wait_min,76.80320692266818,52.23632183777951,101.37009200755685,10
B_E,1,11.0,8.7,nonincident_zone_mean_delay_penalty_yuan_per_call,15913.910133446636,11000.822631232091,20826.99763566118,10
B_E,1,11.0,8.7,max_incident_queue,26.8,20.520051797583942,33.07994820241606,10
B_E,1,11.0,8.7,incident_end_backlog,26.8,20.520051797583942,33.07994820241606,10
B_E,1,12.0,8.05,calls,140.6,132.8277716744372,148.3722283255628,10
B_E,1,12.0,8.05,mean_response_min,102.94725681666141,86.71613252651125,119.17838110681157,10
B_E,1,12.0,8.05,p95_response_min,386.18195426906505,361.8619851124082,410.5019234257219,10
B_E,1,12.0,8.05,strict_4min_rate,0.22481837957454132,0.19791418022418128,0.25172257892490135,10
B_E,1,12.0,8.05,mean_wait_min,96.11236673516503,80.05138429807916,112.1733491722509,10
B_E,1,12.0,8.05,mean_delay_penalty_yuan_per_call,19834.242681898068,16592.146442600148,23076.338921195987,10
B_E,1,12.0,8.05,incident_zone_calls,78.5,70.97268360746672,86.02731639253328,10
B_E,1,12.0,8.05,incident_zone_mean_response_min,107.35043301125931,89.5343299730632,125.16653604945543,10
