incident_zone,duration_hours,external_count,replications,mean_response_min_n,mean_response_min_mean,mean_response_min_ci95_low,mean_response_min_ci95_high,cumulative_response_gain_min_n,cumulative_response_gain_min_mean,cumulative_response_gain_min_ci95_low,cumulative_response_gain_min_ci95_high,marginal_response_gain_min_n,marginal_response_gain_min_mean,marginal_response_gain_min_ci95_low,marginal_response_gain_min_ci95_high,total_delay_penalty_yuan_n,total_delay_penalty_yuan_mean,total_delay_penalty_yuan_ci95_low,total_delay_penalty_yuan_ci95_high,avoided_penalty_yuan_n,avoided_penalty_yuan_mean,avoided_penalty_yuan_ci95_low,avoided_penalty_yuan_ci95_high,avoided_penalty_per_vehicle_yuan_n,avoided_penalty_per_vehicle_yuan_mean,avoided_penalty_per_vehicle_yuan_ci95_low,avoided_penalty_per_vehicle_yuan_ci95_high,marginal_break_even_cost_yuan_n,marginal_break_even_cost_yuan_mean,marginal_break_even_cost_yuan_ci95_low,marginal_break_even_cost_yuan_ci95_high,external_dispatches_n,external_dispatches_mean,external_dispatches_ci95_low,external_dispatches_ci95_high
10.0,5.0,6.0,10.0,10.0,5.2244978358291245,5.082714776861073,5.366280894797176,10.0,0.9716674637871563,0.46120064331163446,1.4821342842626781,10.0,-0.00019642897756302346,-0.026548576935820935,0.02615571898069489,10.0,13005.447855230319,10854.676268435167,15156.219442025471,10.0,7646.410099377812,3159.452881783569,12133.367316972055,10.0,1274.4016832296352,526.5754802972616,2022.2278861620089,10.0,12.35806267074604,-149.35274103432954,174.06886637582164,10.0,17.5,14.796956198710424,20.203043801289578
1.0,6.0,0.0,10.0,10.0,53.76532498793997,39.358146163550174,68.17250381232977,10.0,0.0,0.0,0.0,0.0,,,,10.0,769520.81169641,469985.2369909879,1069056.386401832,10.0,0.0,0.0,0.0,0.0,,,,0.0,,,,10.0,0.0,0.0,0.0
1.0,6.0,1.0,10.0,10.0,23.406730296647034,12.050226084542304,34.763234508751765,10.0,30.35859469129293,25.267845782170955,35.4493436004149,10.0,30.35859469129293,25.267845782170955,35.4493436004149,10.0,315752.88479375397,95371.29349447673,536134.4760930312,10.0,453767.9269026561,358948.848544952,548587.0052603602,10.0,453767.9269026561,358948.848544952,548587.0052603602,10.0,453767.9269026561,358948.848544952,548587.0052603602,10.0,10.6,9.2014411663571,11.9985588336429
1.0,6.0,2.0,10.0,10.0,12.186537719160304,5.231059562759101,19.14201587556151,10.0,41.578787268779664,32.655151411066,50.502423126493326,10.0,11.220192577486731,6.241976159080083,16.19840899589338,10.0,140261.16183378204,8089.156678643078,272433.166988921,10.0,629259.6498626278,447552.96804756194,810966.3316776938,10.0,314629.8249313139,223776.48402378097,405483.1658388469,10.0,175491.72295997193,80206.8166723727,270776.62924757117,10.0,16.3,14.21985385737214,18.38014614262786
1.0,6.0,3.0,10.0,10.0,7.902042751663099,4.386028235729283,11.418057267596915,10.0,45.86328223627686,34.47367077758741,57.25289369496631,10.0,4.2844949674972055,0.6933695256137531,7.875620409380658,10.0,70987.67084629425,4798.006599239889,137177.3350933486,10.0,698533.1408501158,459595.10241178644,937471.1792884452,10.0,232844.38028337192,153198.36747059546,312490.3930961484,10.0,69273.49098748776,1146.5241459520475,137400.45782902348,10.0,21.6,19.74680982638157,23.453190173618434
1.0,6.0,4.0,10.0,10.0,6.027922560833571,4.4270053989411355,7.628839722726006,10.0,47.737402427106396,34.636709841510424,60.83809501270237,10.0,1.8741201908295289,-0.10766012603731268,3.8559005076963704,10.0,40609.80982858096,11387.863512017091,69831.75614514483,10.0,728911.001867829,455806.05740728194,1002015.9463283761,10.0,182227.75046695725,113951.51435182049,250503.98658209402,10.0,30377.8610177133,-7286.0288838779525,68041.75091930456,10.0,26.9,25.232537986680082,28.567462013319915
8.0,6.0,5.0,10.0,10.0,5.354843978149944,4.9481866078190615,5.761501348480826,10.0,23.974256646558356,11.770030324037917,36.17848296907879,10.0,0.2668761465121884,0.07234729227488995,0.4614050007494868,10.0,22139.631563399176,15114.53588325264,29164.727243545713,10.0,342704.3151794158,128785.7522571703,556622.8781016613,10.0,68540.86303588316,25757.150451434063,111324.57562033225,10.0,3729.391321511676,658.712068859681,6800.07057416367,10.0,29.3,28.035977864467302,30.5640221355327
10.0,6.0,6.0,10.0,10.0,5.196188627987141,5.0569146100676825,5.335462645906599,10.0,0.8603918999555535,0.419404507079223,1.3013792928318841,10.0,0.01483552312327916,-0.006875083275543597,0.036546129522101914,10.0,14881.39720610114,12547.931211488703,17214.863200713575,10.0,7566.029361266055,3356.842651554478,11775.216070977633,10.0,1261.0048935443424,559.4737752590796,1962.5360118296053,10.0,132.99287123110062,-63.11092428269035,329.0966667448916,10.0,21.4,18.827365972827785,23.972634027172212
1.0,8.0,0.0,10.0,10.0,79.84132592050703,64.00723531049897,95.6754165305151,10.0,0.0,0.0,0.0,0.0,,,,10.0,1478322.8520880728,1036227.5075538973,1920418.1966222483,10.0,0.0,0.0,0.0,0.0,,,,0.0,,,,10.0,0.0,0.0,0.0
1.0,8.0,1.0,10.0,10.0,44.54681044533326,31.51284244339365,57.58077844727286,10.0,35.29451547517377,31.6841275193878,38.904903430959735,10.0,35.29451547517377,31.6841275193878,38.904903430959735,10.0,804429.4524215014,463026.5559504551,1145832.3488925477,10.0,673893.3996665713,566289.6699478714,781497.1293852712,10.0,673893.3996665713,566289.6699478714,781497.1293852712,10.0,673893.3996665713,566289.6699478714,781497.1293852712,10.0,13.0,12.662777520546344,13.337222479453656
1.0,8.0,2.0,10.0,10.0,19.96141898598081,10.288636978647084,29.634200993314536,10.0,59.87990693452622,52.546837725664076,67.21297614338836,10.0,24.58539145935244,20.58165158732826,28.58913133137662,10.0,332017.3534789631,92881.13434826277,571153.5726096634,10.0,1146305.4986091093,932037.4892292237,1360573.507988995,10.0,573152.7493045547,466018.74461461185,680286.7539944975,10.0,472412.0989425384,362995.935908419,581828.2619766577,10.0,23.3,22.035977864467302,24.5640221355327
