mode,external_count,external_sites,call_digest,calls,mean_response_min,p95_response_min,strict_4min_rate,mean_wait_min,mean_delay_penalty_yuan_per_call,incident_zone_calls,incident_zone_mean_response_min,incident_zone_p95_response_min,incident_zone_strict_4min_rate,incident_zone_mean_wait_min,incident_zone_mean_delay_penalty_yuan_per_call,nonincident_zone_calls,nonincident_zone_mean_response_min,nonincident_zone_p95_response_min,nonincident_zone_strict_4min_rate,nonincident_zone_mean_wait_min,nonincident_zone_mean_delay_penalty_yuan_per_call,max_incident_queue,incident_end_backlog,external_dispatches,max_daily_dispatches_per_ambulance,incident_zone,duration_hours,start_hour,seed
B_E,1,S6,7bc917c1d39cf6b3553e05b8cb48aab4608db5283ac7678029a405ddafb24951,82,5.544975362832562,9.79869268479038,0.4146341463414634,0.0,391.92190183480517,9,3.9938079899999064,8.366563145999493,0.8888888888888888,0.0,176.5393757777591,73,5.73621517592152,9.79869268479038,0.3561643835616438,0.0,418.4759118966328,1,0,8,12,6,10.0,10.266666666666666,600000
B_E,2,S6|S6,7bc917c1d39cf6b3553e05b8cb48aab4608db5283ac7678029a405ddafb24951,82,5.455189438486439,11.351038039999418,0.4268292682926829,0.0,376.4037413558245,9,4.185185185185185,9.399999999999995,0.8888888888888888,0.0,214.8148148148148,73,5.6117653053318,10.452311781720486,0.3698630136986301,0.0,396.32566380608597,1,0,13,12,6,10.0,10.266666666666666,600000
B_E,3,S6|S6|S6,7bc917c1d39cf6b3553e05b8cb48aab4608db5283ac7678029a405ddafb24951,82,5.427412835438411,10.725807034376905,0.4146341463414634,0.0,368.409396355975,9,4.185185185185185,9.399999999999995,0.8888888888888888,0.0,214.8148148148148,73,5.580564189579221,10.18905662145838,0.3561643835616438,0.0,387.3457146281728,1,0,18,12,6,10.0,10.266666666666666,600000
B_E,4,S6|S6|S6|S6,7bc917c1d39cf6b3553e05b8cb48aab4608db5283ac7678029a405ddafb24951,82,5.1775004467808605,9.79869268479038,0.43902439024390244,0.0,323.30496740495266,9,3.4190262407031393,5.262741699796951,0.8888888888888888,0.0,61.58302591840564,73,5.394298636571266,10.18905662145838,0.3835616438356164,0.0,355.5720560813762,1,0,20,12,6,10.0,10.266666666666666,600000
B_E,5,S6|S6|S6|S6|S6,7bc917c1d39cf6b3553e05b8cb48aab4608db5283ac7678029a405ddafb24951,82,5.0855190768704155,9.79869268479038,0.4634146341463415,0.0,309.7867422033514,9,3.0,3.0,1.0,0.0,0.0,73,5.342637867169508,10.18905662145838,0.3972602739726027,0.0,347.97962822842214,1,0,21,12,6,10.0,10.266666666666666,600000
B_E,6,S6|S6|S6|S6|S6|S6,7bc917c1d39cf6b3553e05b8cb48aab4608db5283ac7678029a405ddafb24951,82,5.0855190768704155,9.79869268479038,0.4634146341463415,0.0,309.7867422033514,9,3.0,3.0,1.0,0.0,0.0,73,5.342637867169508,10.18905662145838,0.3972602739726027,0.0,347.97962822842214,1,0,23,12,6,10.0,10.266666666666666,600000
B_E,0,,5ee672ce9f8766b4a05e8470630d7a8cc829697f90f64b9646564d749cc0a0e3,73,4.4633069150860845,7.8074017006186525,0.5616438356164384,0.0,204.99015014050477,13,4.003072807703594,7.461731366793035,0.7692307692307693,0.0,154.46071538687264,60,4.563024305018958,7.8074017006186525,0.5166666666666667,0.0,215.93819433712505,1,0,0,12,6,10.0,10.266666666666666,600001
B_E,1,S6,5ee672ce9f8766b4a05e8470630d7a8cc829697f90f64b9646564d749cc0a0e3,73,4.332954005203529,8.08343068736727,0.5753424657534246,0.0,181.65929419139093,13,3.290095089717558,4.508494466531296,0.9230769230769231,0.0,42.63440255889621,60,4.55890677022549,8.497474167490214,0.5,0.0,211.7813540450981,1,0,10,12,6,10.0,10.266666666666666,600001
B_E,2,S6|S6,5ee672ce9f8766b4a05e8470630d7a8cc829697f90f64b9646564d749cc0a0e3,73,4.263743866569822,7.8074017006186525,0.589041095890411,0.0,170.55699249204676,13,3.0,3.0,1.0,0.0,0.0,60,4.537555037659952,7.841905323962228,0.5,0.0,207.51100753199023,1,0,16,12,6,10.0,10.266666666666666,600001
B_E,3,S6|S6|S6,5ee672ce9f8766b4a05e8470630d7a8cc829697f90f64b9646564d749cc0a0e3,73,4.274285955214329,7.8074017006186525,0.589041095890411,0.0,172.66541022094782,13,3.0,3.0,1.0,0.0,0.0,60,4.550381245510766,7.841905323962228,0.5,0.0,210.07624910215318,1,0,20,12,6,10.0,10.266666666666666,600001
B_E,4,S6|S6|S6|S6,5ee672ce9f8766b4a05e8470630d7a8cc829697f90f64b9646564d749cc0a0e3,73,4.29319205019711,8.497474167490214,0.589041095890411,0.0,176.44662921750432,13,3.0,3.0,1.0,0.0,0.0,60,4.573383661073151,8.497474167490214,0.5,0.0,214.67673221463025,1,0,23,12,6,10.0,10.266666666666666,600001
B_E,5,S6|S6|S6|S6|S6,5ee672ce9f8766b4a05e8470630d7a8cc829697f90f64b9646564d749cc0a0e3,73,4.29319205019711,8.497474167490214,0.589041095890411,0.0,176.44662921750432,13,3.0,3.0,1.0,0.0,0.0,60,4.573383661073151,8.497474167490214,0.5,0.0,214.67673221463025,1,0,25,12,6,10.0,10.266666666666666,600001
B_E,6,S6|S6|S6|S6|S6|S6,5ee672ce9f8766b4a05e8470630d7a8cc829697f90f64b9646564d749cc0a0e3,73,4.29319205019711,8.497474167490214,0.589041095890411,0.0,176.44662921750432,13,3.0,3.0,1.0,0.0,0.0,60,4.573383661073151,8.497474167490214,0.5,0.0,214.67673221463025,1,0,25,12,6,10.0,10.266666666666666,600001
B_E,0,,744a2ea262e0f19c9e3dee5eb047b20891356efa3f328dfd6fd20a817f5f3bfa,71,5.055965888151606,9.79869268479038,0.49295774647887325,0.0,309.78472692609586,11,4.18544968183152,7.634355166909234,0.7272727272727273,0.0,182.54448182084946,60,5.215560525976955,9.81776903769316,0.45,0.0,333.1121051953911,1,0,0,12,6,10.0,10.266666666666666,600002
B_E,1,S6,744a2ea262e0f19c9e3dee5eb047b20891356efa3f328dfd6fd20a817f5f3bfa,71,4.8850842239118455,8.497474167490214,0.49295774647887325,0.0,275.6083940781437,11,3.8426100303471333,7.634355166909234,0.8181818181818182,0.0,132.1583697057903,60,5.076204492732042,8.497474167490214,0.43333333333333335,0.0,301.90756521307515,1,0,8,12,6,10.0,10.266666666666666,600002
B_E,2,S6|S6,744a2ea262e0f19c9e3dee5eb047b20891356efa3f328dfd6fd20a817f5f3bfa,71,4.660528492542219,7.8074017006186525,0.5211267605633803,0.0,236.33105062111989,11,3.0,3.0,1.0,0.0,0.0,60,4.964958716174959,7.8074017006186525,0.43333333333333335,0.0,279.6584099016585,1,0,13,12,6,10.0,10.266666666666666,600002
B_E,3,S6|S6|S6,744a2ea262e0f19c9e3dee5eb047b20891356efa3f328dfd6fd20a817f5f3bfa,71,4.523620375609192,7.8074017006186525,0.5352112676056338,0.0,211.7663286429652,11,3.0,3.0,1.0,0.0,0.0,60,4.802950777804211,7.8074017006186525,0.45,0.0,250.59015556084213,1,0,16,12,6,10.0,10.266666666666666,600002
B_E,4,S6|S6|S6|S6,744a2ea262e0f19c9e3dee5eb047b20891356efa3f328dfd6fd20a817f5f3bfa,71,4.5105148455629545,7.8074017006186525,0.5352112676056338,0.0,209.14522263371788,11,3.0,3.0,1.0,0.0,0.0,60,4.787442567249498,7.8074017006186525,0.45,0.0,247.4885134498995,1,0,19,12,6,10.0,10.266666666666666,600002
B_E,5,S6|S6|S6|S6|S6,744a2ea262e0f19c9e3dee5eb047b20891356efa3f328dfd6fd20a817f5f3bfa,71,4.5105148455629545,7.8074017006186525,0.5352112676056338,0.0,209.14522263371788,11,3.0,3.0,1.0,0.0,0.0,60,4.787442567249498,7.8074017006186525,0.45,0.0,247.4885134498995,1,0,20,12,6,10.0,10.266666666666666,600002
B_E,6,S6|S6|S6|S6|S6|S6,744a2ea262e0f19c9e3dee5eb047b20891356efa3f328dfd6fd20a817f5f3bfa,71,4.5105148455629545,7.8074017006186525,0.5352112676056338,0.0,209.14522263371788,11,3.0,3.0,1.0,0.0,0.0,60,4.787442567249498,7.8074017006186525,0.45,0.0,247.4885134498995,1,0,21,12,6,10.0,10.266666666666666,600002
B_E,0,,4dfb88a1b6c1d46c1ca07743f0242929f19e028c377ac478f7025570e4f4af03,76,6.654606782589415,14.132611054474788,0.3026315789473684,0.4223895516579911,591.4476723073567,13,7.152738512513194,17.93161493041758,0.5384615384615384,0.5847331131842041,738.2400101949463,63,6.551817695462286,13.318021974284594,0.25396825396825395,0.3888900865811535,561.1571898861081,2,0,0,12,6,10.0,10.266666666666666,600003
B_E,1,S6,4dfb88a1b6c1d46c1ca07743f0242929f19e028c377ac478f7025570e4f4af03,76,5.6806977833837635,11.065368297132963,0.35526315789473684,0.11631764808551356,407.19218825570016,13,5.113976352125854,9.876193264493788,0.6153846153846154,0.0,345.87219350209375,63,5.797640300944919,10.828489096903889,0.30158730158730157,0.14031970245236558,419.8455205064443,1,0,8,12,6,10.0,10.266666666666666,600003
B_E,2,S6|S6,4dfb88a1b6c1d46c1ca07743f0242929f19e028c377ac478f7025570e4f4af03,76,5.343837345830349,9.79869268479038,0.39473684210526316,0.0,347.7148375871225,13,3.712977717986036,7.461731366793035,0.8461538461538461,0.0,111.82631282797641,63,5.680363935702985,9.79869268479038,0.30158730158730157,0.0,396.3902474580574,1,0,15,12,6,10.0,10.266666666666666,600003
B_E,3,S6|S6|S6,4dfb88a1b6c1d46c1ca07743f0242929f19e028c377ac478f7025570e4f4af03,76,4.952267462741275,8.497474167490214,0.4473684210526316,0.0,279.9271767587814,13,3.4228826282684777,5.198989666996078,0.9230769230769231,0.0,69.19191026908021,63,5.267854809537249,8.497474167490214,0.3492063492063492,0.0,323.4122317487197,1,0,20,12,6,10.0,10.266666666666666,600003
B_E,4,S6|S6|S6|S6,4dfb88a1b6c1d46c1ca07743f0242929f19e028c377ac478f7025570e4f4af03,76,4.8799322763269295,8.497474167490214,0.4605263157894737,0.0,268.0917184232808,13,3.0,3.0,1.0,0.0,0.0,63,5.267854809537249,8.497474167490214,0.3492063492063492,0.0,323.4122317487197,1,0,24,12,6,10.0,10.266666666666666,600003
B_E,5,S6|S6|S6|S6|S6,4dfb88a1b6c1d46c1ca07743f0242929f19e028c377ac478f7025570e4f4af03,76,4.889012177206818,8.497474167490214,0.4605263157894737,0.0,269.9076985992586,13,3.0,3.0,1.0,0.0,0.0,63,5.278808340757433,8.497474167490214,0.3492063492063492,0.0,325.60293799275644,1,0,26,12,6,10.0,10.266666666666666,600003
B_E,6,S6|S6|S6|S6|S6|S6,4dfb88a1b6c1d46c1ca07743f0242929f19e028c377ac478f7025570e4f4af03,76,4.889012177206818,8.497474167490214,0.4605263157894737,0.0,269.9076985992586,13,3.0,3.0,1.0,0.0,0.0,63,5.278808340757433,8.497474167490214,0.3492063492063492,0.0,325.60293799275644,1,0,28,12,6,10.0,10.266666666666666,600003
B_E,0,,2189404217210aafd82baebd62208aee8c79cfa2a5b73d0876814d625763f36d,83,6.2622482052343935,9.666666666666668,0.4578313253012048,0.9117198681727252,544.0159061071197,20,7.411908966096671,29.04814220621691,0.55,1.8717915566005103,792.3817932193341,63,5.897276535119384,9.607949819209564,0.42857142857142855,0.6069352051797776,465.16959273816263,3,3,0,12,6,10.0,10.266666666666666,600004
B_E,1,S6,2189404217210aafd82baebd62208aee8c79cfa2a5b73d0876814d625763f36d,83,4.86114690250124,8.916310562748514,0.5421686746987951,0.0,280.6631154400067,20,3.6519973250073354,6.857548066386353,0.85,0.0,100.3994650014672,63,5.24500391122946,9.715108210311286,0.4444444444444444,0.0,337.8896711347813,1,0,8,12,6,10.0,10.266666666666666,600004
B_E,2,S6|S6,2189404217210aafd82baebd62208aee8c79cfa2a5b73d0876814d625763f36d,83,4.653128490188895,8.916310562748514,0.5662650602409639,0.0,243.87871008597187,20,3.463435516690923,6.857548066386353,0.9,0.0,72.68710333818467,63,5.030808799235868,9.715108210311286,0.4603174603174603,0.0,298.22525191066626,1,0,16,12,6,10.0,10.266666666666666,600004
B_E,3,S6|S6|S6,2189404217210aafd82baebd62208aee8c79cfa2a5b73d0876814d625763f36d,83,4.549771407454595,8.916310562748514,0.5903614457831325,0.0,228.0265706475456,20,3.0,3.0,1.0,0.0,0.0,63,5.041762330456052,9.715108210311286,0.4603174603174603,0.0,300.415958154703,1,0,21,12,6,10.0,10.266666666666666,600004
B_E,4,S6|S6|S6|S6,2189404217210aafd82baebd62208aee8c79cfa2a5b73d0876814d625763f36d,83,4.549771407454595,8.916310562748514,0.5903614457831325,0.0,228.0265706475456,20,3.0,3.0,1.0,0.0,0.0,63,5.041762330456052,9.715108210311286,0.4603174603174603,0.0,300.415958154703,1,0,25,12,6,10.0,10.266666666666666,600004
B_E,5,S6|S6|S6|S6|S6,2189404217210aafd82baebd62208aee8c79cfa2a5b73d0876814d625763f36d,83,4.549771407454595,8.916310562748514,0.5903614457831325,0.0,228.0265706475456,20,3.0,3.0,1.0,0.0,0.0,63,5.041762330456052,9.715108210311286,0.4603174603174603,0.0,300.415958154703,1,0,27,12,6,10.0,10.266666666666666,600004
B_E,6,S6|S6|S6|S6|S6|S6,2189404217210aafd82baebd62208aee8c79cfa2a5b73d0876814d625763f36d,83,4.549771407454595,8.916310562748514,0.5903614457831325,0.0,228.0265706475456,20,3.0,3.0,1.0,0.0,0.0,63,5.041762330456052,9.715108210311286,0.4603174603174603,0.0,300.415958154703,1,0,29,12,6,10.0,10.266666666666666,600004
B_E,0,,825d033d40d9affd90b9336d76daa00290f1e6fd63458d613730d0a7b9a0305d,74,5.139460156057431,9.712875773009966,0.4864864864864865,0.030231946154565998,325.18932850878343,11,4.498794931150515,9.357754038163707,0.7272727272727273,0.0,245.21353168464847,63,5.251322338184035,9.596284793999944,0.4444444444444444,0.035510539927585454,339.15335652569587,1,0,0,12,6,10.0,10.266666666666666,600005
B_E,1,S6,825d033d40d9affd90b9336d76daa00290f1e6fd63458d613730d0a7b9a0305d,74,4.807820931784832,9.209184494332966,0.5405405405405406,0.0,269.6722944650744,11,3.0,3.0,1.0,0.0,0.0,63,5.1234722055885324,9.596284793999944,0.4603174603174603,0.0,316.75793318119855,1,0,8,12,6,10.0,10.266666666666666,600005
B_E,2,S6|S6,825d033d40d9affd90b9336d76daa00290f1e6fd63458d613730d0a7b9a0305d,74,4.675207365700789,8.660354987868441,0.5540540540540541,0.0,245.8522839509685,11,3.0,3.0,1.0,0.0,0.0,63,4.9677038898707675,8.916310562748517,0.47619047619047616,0.0,288.7788732122488,1,0,13,12,6,10.0,10.266666666666666,600005
B_E,3,S6|S6|S6,825d033d40d9affd90b9336d76daa00290f1e6fd63458d613730d0a7b9a0305d,74,4.675207365700789,8.660354987868441,0.5540540540540541,0.0,245.8522839509685,11,3.0,3.0,1.0,0.0,0.0,63,4.9677038898707675,8.916310562748517,0.47619047619047616,0.0,288.7788732122488,1,0,15,12,6,10.0,10.266666666666666,600005
B_E,4,S6|S6|S6|S6,825d033d40d9affd90b9336d76daa00290f1e6fd63458d613730d0a7b9a0305d,74,4.675207365700789,8.660354987868441,0.5540540540540541,0.0,245.8522839509685,11,3.0,3.0,1.0,0.0,0.0,63,4.9677038898707675,8.916310562748517,0.47619047619047616,0.0,288.7788732122488,1,0,17,12,6,10.0,10.266666666666666,600005
B_E,5,S6|S6|S6|S6|S6,825d033d40d9affd90b9336d76daa00290f1e6fd63458d613730d0a7b9a0305d,74,4.675207365700789,8.660354987868441,0.5540540540540541,0.0,245.8522839509685,11,3.0,3.0,1.0,0.0,0.0,63,4.9677038898707675,8.916310562748517,0.47619047619047616,0.0,288.7788732122488,1,0,19,12,6,10.0,10.266666666666666,600005
B_E,6,S6|S6|S6|S6|S6|S6,825d033d40d9affd90b9336d76daa00290f1e6fd63458d613730d0a7b9a0305d,74,4.675207365700789,8.660354987868441,0.5540540540540541,0.0,245.8522839509685,11,3.0,3.0,1.0,0.0,0.0,63,4.9677038898707675,8.916310562748517,0.47619047619047616,0.0,288.7788732122488,1,0,19,12,6,10.0,10.266666666666666,600005
B_E,0,,41186f6eb02f53596f7ad07990d8f6c57f72bef88a4ac18c7aa272bb20e2e089,75,5.015302061418382,8.96284793999944,0.49333333333333335,0.0,301.72707895034296,13,4.293167897421152,7.461731366793035,0.6923076923076923,0.0,197.09511794576883,62,5.166717289353285,8.96284793999944,0.45161290322580644,0.0,323.6660385158181,1,0,0,12,6,10.0,10.266666666666666,600006
B_E,1,S6,41186f6eb02f53596f7ad07990d8f6c57f72bef88a4ac18c7aa272bb20e2e089,75,4.520245000977116,8.497474167490214,0.5733333333333334,0.0,218.71566686208996,13,3.290095089717558,4.508494466531296,0.9230769230769231,0.0,42.63440255889621,62,4.778179659789605,8.497474167490214,0.5,0.0,255.6359319579209,1,0,8,12,6,10.0,10.266666666666666,600006
B_E,2,S6|S6,41186f6eb02f53596f7ad07990d8f6c57f72bef88a4ac18c7aa272bb20e2e089,75,4.35096543963453,8.497474167490214,0.6133333333333333,0.0,192.85975459357263,13,3.0,3.0,1.0,0.0,0.0,62,4.6342323866546735,8.497474167490214,0.532258064516129,0.0,233.29809023416047,1,0,14,12,6,10.0,10.266666666666666,600006
B_E,3,S6|S6|S6,41186f6eb02f53596f7ad07990d8f6c57f72bef88a4ac18c7aa272bb20e2e089,75,4.35096543963453,8.497474167490214,0.6133333333333333,0.0,192.8597545935726,13,3.0,3.0,1.0,0.0,0.0,62,4.6342323866546735,8.497474167490214,0.532258064516129,0.0,233.29809023416047,1,0,18,12,6,10.0,10.266666666666666,600006
B_E,4,S6|S6|S6|S6,41186f6eb02f53596f7ad07990d8f6c57f72bef88a4ac18c7aa272bb20e2e089,75,4.35096543963453,8.497474167490214,0.6133333333333333,0.0,192.8597545935726,13,3.0,3.0,1.0,0.0,0.0,62,4.6342323866546735,8.497474167490214,0.532258064516129,0.0,233.29809023416047,1,0,20,12,6,10.0,10.266666666666666,600006
B_E,5,S6|S6|S6|S6|S6,41186f6eb02f53596f7ad07990d8f6c57f72bef88a4ac18c7aa272bb20e2e089,75,4.35096543963453,8.497474167490214,0.6133333333333333,0.0,192.8597545935726,13,3.0,3.0,1.0,0.0,0.0,62,4.6342323866546735,8.497474167490214,0.532258064516129,0.0,233.29809023416047,1,0,21,12,6,10.0,10.266666666666666,600006
B_E,6,S6|S6|S6|S6|S6|S6,41186f6eb02f53596f7ad07990d8f6c57f72bef88a4ac18c7aa272bb20e2e089,75,4.35096543963453,8.497474167490214,0.6133333333333333,0.0,192.8597545935726,13,3.0,3.0,1.0,0.0,0.0,62,4.6342323866546735,8.497474167490214,0.532258064516129,0.0,233.29809023416047,1,0,23,12,6,10.0,10.266666666666666,600006
B_E,0,,231d3a1a43784c903785027af8646622b5592a89820fcdc1f9ef1d6cf53ba695,64,4.6299606103621045,7.8074017006186525,0.484375,0.0,222.86712207242073,9,3.8380524814062786,6.771236166328253,0.7777777777777778,0.0,123.16605183681128,55,4.759545576918511,8.154035572432885,0.43636363636363634,0.0,239.18184265642955,1,0,0,12,6,10.0,10.266666666666666,600007
B_E,1,S6,231d3a1a43784c903785027af8646622b5592a89820fcdc1f9ef1d6cf53ba695,64,4.5584737862967915,8.393963297459475,0.5,0.0,211.69475725935828,9,3.4190262407031393,5.262741699796951,0.8888888888888888,0.0,61.58302591840564,55,4.7449288392121165,8.63708629924298,0.43636363636363634,0.0,236.25849511515057,1,0,7,12,6,10.0,10.266666666666666,600007
B_E,2,S6|S6,231d3a1a43784c903785027af8646622b5592a89820fcdc1f9ef1d6cf53ba695,64,4.492276756002456,8.393963297459475,0.515625,0.0,201.58035120049115,9,3.0,3.0,1.0,0.0,0.0,55,4.736467497893766,8.497474167490214,0.43636363636363634,0.0,234.56622685148068,1,0,13,12,6,10.0,10.266666666666666,600007
B_E,3,S6|S6|S6,231d3a1a43784c903785027af8646622b5592a89820fcdc1f9ef1d6cf53ba695,64,4.492276756002456,8.393963297459475,0.515625,0.0,201.58035120049115,9,3.0,3.0,1.0,0.0,0.0,55,4.736467497893766,8.497474167490214,0.43636363636363634,0.0,234.56622685148068,1,0,15,12,6,10.0,10.266666666666666,600007
B_E,4,S6|S6|S6|S6,231d3a1a43784c903785027af8646622b5592a89820fcdc1f9ef1d6cf53ba695,64,4.492276756002456,8.393963297459475,0.515625,0.0,201.58035120049115,9,3.0,3.0,1.0,0.0,0.0,55,4.736467497893766,8.497474167490214,0.43636363636363634,0.0,234.56622685148068,1,0,17,12,6,10.0,10.266666666666666,600007
B_E,5,S6|S6|S6|S6|S6,231d3a1a43784c903785027af8646622b5592a89820fcdc1f9ef1d6cf53ba695,64,4.492276756002456,8.393963297459475,0.515625,0.0,201.58035120049115,9,3.0,3.0,1.0,0.0,0.0,55,4.736467497893766,8.497474167490214,0.43636363636363634,0.0,234.56622685148068,1,0,17,12,6,10.0,10.266666666666666,600007
B_E,6,S6|S6|S6|S6|S6|S6,231d3a1a43784c903785027af8646622b5592a89820fcdc1f9ef1d6cf53ba695,64,4.492276756002456,8.393963297459475,0.515625,0.0,201.58035120049115,9,3.0,3.0,1.0,0.0,0.0,55,4.736467497893766,8.497474167490214,0.43636363636363634,0.0,234.56622685148068,1,0,17,12,6,10.0,10.266666666666666,600007
B_E,0,,1f30a733eee50067a5777544f4a684190094cf85e7160c3fbb14f31e74f0ac2d,70,5.720379386478688,12.21037208820097,0.4,0.0,424.07587729573766,11,5.15514665152849,11.082070417078441,0.6363636363636364,0.0,358.30205757842526,59,5.825761760791438,11.992653760581304,0.3559322033898305,0.0,436.3387928362535,1,0,0,12,6,10.0,10.266666666666666,600008
B_E,1,S6,1f30a733eee50067a5777544f4a684190094cf85e7160c3fbb14f31e74f0ac2d,70,4.941347682726498,9.213144352005301,0.4714285714285714,0.0,282.5552508310141,11,3.3428396514843866,4.885618083164127,0.9090909090909091,0.0,50.386112115059156,59,5.239374603805537,9.79869268479038,0.3898305084745763,0.0,325.8410224560227,1,0,7,12,6,10.0,10.266666666666666,600008
B_E,2,S6|S6,1f30a733eee50067a5777544f4a684190094cf85e7160c3fbb14f31e74f0ac2d,70,4.755901675691057,9.213144352005301,0.5142857142857142,0.0,254.03747799535412,11,3.0,3.0,1.0,0.0,0.0,59,5.083273174548711,9.79869268479038,0.423728813559322,0.0,301.4003976216066,1,0,13,12,6,10.0,10.266666666666666,600008
B_E,3,S6|S6|S6,1f30a733eee50067a5777544f4a684190094cf85e7160c3fbb14f31e74f0ac2d,70,4.652431498731907,8.497474167490214,0.5142857142857142,0.0,233.34344260352418,11,3.0,3.0,1.0,0.0,0.0,59,4.960511947648025,8.627596019220224,0.423728813559322,0.0,276.8481522414694,1,0,16,12,6,10.0,10.266666666666666,600008
B_E,4,S6|S6|S6|S6,1f30a733eee50067a5777544f4a684190094cf85e7160c3fbb14f31e74f0ac2d,70,4.652431498731907,8.497474167490214,0.5142857142857142,0.0,233.34344260352418,11,3.0,3.0,1.0,0.0,0.0,59,4.960511947648025,8.627596019220224,0.423728813559322,0.0,276.8481522414694,1,0,18,12,6,10.0,10.266666666666666,600008
B_E,5,S6|S6|S6|S6|S6,1f30a733eee50067a5777544f4a684190094cf85e7160c3fbb14f31e74f0ac2d,70,4.652431498731907,8.497474167490214,0.5142857142857142,0.0,233.34344260352418,11,3.0,3.0,1.0,0.0,0.0,59,4.960511947648025,8.627596019220224,0.423728813559322,0.0,276.8481522414694,1,0,20,12,6,10.0,10.266666666666666,600008
B_E,6,S6|S6|S6|S6|S6|S6,1f30a733eee50067a5777544f4a684190094cf85e7160c3fbb14f31e74f0ac2d,70,4.652431498731907,8.497474167490214,0.5142857142857142,0.0,233.34344260352418,11,3.0,3.0,1.0,0.0,0.0,59,4.960511947648025,8.627596019220224,0.423728813559322,0.0,276.8481522414694,1,0,20,12,6,10.0,10.266666666666666,600008
B_E,0,,605b3baf673768ee04fd812796ab44c04c62146543d1d0a7015bb4007838162b,77,4.5462867957447735,8.497474167490214,0.5324675324675324,0.0,215.75086564246106,9,4.029856703757607,7.8069789670254295,0.7777777777777778,0.0,161.52689630707704,68,4.614637837331309,8.255948804085167,0.5,0.0,222.92756746626193,1,0,0,12,6,10.0,10.266666666666666,600009
B_E,1,S6,605b3baf673768ee04fd812796ab44c04c62146543d1d0a7015bb4007838162b,77,4.436434089092691,7.8074017006186525,0.5454545454545454,0.0,196.37772690944732,9,3.4190262407031393,5.262741699796951,0.8888888888888888,0.0,61.58302591840564,68,4.571091010203073,7.8074017006186525,0.5,0.0,214.21820204061464,1,0,8,12,6,10.0,10.266666666666666,600009
B_E,2,S6|S6,605b3baf673768ee04fd812796ab44c04c62146543d1d0a7015bb4007838162b,77,4.387456996023493,7.8074017006186525,0.5584415584415584,0.0,189.1797108930103,9,3.0,3.0,1.0,0.0,0.0,68,4.571091010203073,7.8074017006186525,0.5,0.0,214.21820204061464,1,0,12,12,6,10.0,10.266666666666666,600009
B_E,3,S6|S6|S6,605b3baf673768ee04fd812796ab44c04c62146543d1d0a7015bb4007838162b,77,4.387456996023493,7.8074017006186525,0.5584415584415584,0.0,189.1797108930103,9,3.0,3.0,1.0,0.0,0.0,68,4.571091010203073,7.8074017006186525,0.5,0.0,214.21820204061464,1,0,15,12,6,10.0,10.266666666666666,600009
B_E,4,S6|S6|S6|S6,605b3baf673768ee04fd812796ab44c04c62146543d1d0a7015bb4007838162b,77,4.387456996023493,7.8074017006186525,0.5584415584415584,0.0,189.1797108930103,9,3.0,3.0,1.0,0.0,0.0,68,4.571091010203073,7.8074017006186525,0.5,0.0,214.21820204061464,1,0,17,12,6,10.0,10.266666666666666,600009
B_E,5,S6|S6|S6|S6|S6,605b3baf673768ee04fd812796ab44c04c62146543d1d0a7015bb4007838162b,77,4.387456996023493,7.8074017006186525,0.5584415584415584,0.0,189.1797108930103,9,3.0,3.0,1.0,0.0,0.0,68,4.571091010203073,7.8074017006186525,0.5,0.0,214.21820204061464,1,0,19,12,6,10.0,10.266666666666666,600009
B_E,6,S6|S6|S6|S6|S6|S6,605b3baf673768ee04fd812796ab44c04c62146543d1d0a7015bb4007838162b,77,4.387456996023493,7.8074017006186525,0.5584415584415584,0.0,189.1797108930103,9,3.0,3.0,1.0,0.0,0.0,68,4.571091010203073,7.8074017006186525,0.5,0.0,214.21820204061464,1,0,19,12,6,10.0,10.266666666666666,600009
B_E,0,,b4dd0d0264196ac181121fc391d0852dd635adfa329dacc6593580d3f6cecb6a,90,5.390548774198145,10.33544309770889,0.43333333333333335,0.0,364.7764215062958,11,5.746750099755,14.335889382324247,0.6363636363636364,0.0,476.6227472237273,79,5.340951121272506,9.79869268479038,0.4050632911392405,0.0,349.20288248234965,1,0,0,12,6,11.0,8.7,600000
B_E,1,S6,b4dd0d0264196ac181121fc391d0852dd635adfa329dacc6593580d3f6cecb6a,90,5.136323473213521,9.79869268479038,0.45555555555555555,0.0,318.3758057538153,11,3.3428396514843866,4.885618083164127,0.9090909090909091,0.0,50.386112115059156,79,5.386049068644159,9.79869268479038,0.3924050632911392,0.0,355.6908263870599,1,0,9,12,6,11.0,8.7,600000
B_E,2,S6|S6,b4dd0d0264196ac181121fc391d0852dd635adfa329dacc6593580d3f6cecb6a,90,4.984718161464693,9.666666666666668,0.45555555555555555,0.0,288.0547434040498,11,3.0,3.0,1.0,0.0,0.0,79,5.2610713231876245,9.679869268479038,0.379746835443038,0.0,328.16363172613273,1,0,14,12,6,11.0,8.7,600000
B_E,3,S6|S6|S6,b4dd0d0264196ac181121fc391d0852dd635adfa329dacc6593580d3f6cecb6a,90,4.932755063610126,9.79869268479038,0.4777777777777778,0.0,282.1065682775809,11,3.0,3.0,1.0,0.0,0.0,79,5.201872857277358,9.896283668957377,0.4050632911392405,0.0,321.38722968332013,1,0,19,12,6,11.0,8.7,600000
