mode,external_count,external_sites,call_digest,calls,mean_response_min,p95_response_min,strict_4min_rate,mean_wait_min,mean_delay_penalty_yuan_per_call,incident_zone_calls,incident_zone_mean_response_min,incident_zone_p95_response_min,incident_zone_strict_4min_rate,incident_zone_mean_wait_min,incident_zone_mean_delay_penalty_yuan_per_call,nonincident_zone_calls,nonincident_zone_mean_response_min,nonincident_zone_p95_response_min,nonincident_zone_strict_4min_rate,nonincident_zone_mean_wait_min,nonincident_zone_mean_delay_penalty_yuan_per_call,max_incident_queue,incident_end_backlog,external_dispatches,max_daily_dispatches_per_ambulance,incident_zone,duration_hours,start_hour,seed,total_delay_penalty_yuan,cumulative_response_gain_min,marginal_response_gain_min,avoided_penalty_yuan,avoided_penalty_per_vehicle_yuan,marginal_break_even_cost_yuan
B_E,6,S1|S1|S1|S1|S1|S1,616ddaef375ba19e9438b669ed9d85c1f4ed4b5c3fc379b7c8c87071f51d8829,91,5.4799547588373345,13.251755620059424,0.5604395604395604,0.4626141623429958,406.23774485144065,52,4.473732222573496,13.90189450404606,0.8269230769230769,0.5591223229538838,256.9091016424226,39,6.821584807189118,13.173842436933388,0.20512820512820512,0.33393661486181186,605.342602463465,3,0,47,12,1,8.0,13.883333333333333,600003,36967.6347814811,64.61155926524192,0.17140676896724916,1168697.9204567617,194782.9867427936,2551.8924989325315
B_E,0,,fd6260d16be5888fa2fbf80906af3fa6977815d8c31eccd3fa8bfa7b487d0893,119,132.66740916039763,312.90042920750966,0.08403361344537816,125.17508491748099,25750.288554768602,67,132.9556347124044,313.2522383213383,0.1044776119402985,125.0108329231325,25812.022464868944,52,132.296041622235,309.24927390215504,0.057692307692307696,125.38671729481463,25670.746785985466,46,46,0,12,1,8.0,13.883333333333333,600004,3064284.3380174637,0.0,,0.0,,
B_E,1,S1,fd6260d16be5888fa2fbf80906af3fa6977815d8c31eccd3fa8bfa7b487d0893,119,90.36921474334895,260.974313420746,0.12605042016806722,83.18961276981733,17299.053032703407,67,87.4363019874725,255.62672442875456,0.14925373134328357,80.31385215020582,16717.111143763155,52,94.14816002495901,261.03987688072027,0.09615384615384616,86.8949197220091,18048.862774222573,36,35,14,12,1,8.0,13.883333333333333,600004,2058587.3108917053,42.29819441704868,42.29819441704868,1005697.0271257584,1005697.0271257584,1005697.0271257584
B_E,2,S1|S1,fd6260d16be5888fa2fbf80906af3fa6977815d8c31eccd3fa8bfa7b487d0893,119,55.918488008671304,205.66664587097256,0.17647058823529413,49.201142245468766,10418.99171938132,67,51.892582206829985,207.55601706466257,0.23880597014925373,45.51825319236725,9626.277635395847,52,61.10571279181302,204.62920651728746,0.09615384615384616,53.94640314081111,11440.373327593376,26,24,26,12,1,8.0,13.883333333333333,600004,1239860.014606377,76.74892115172632,34.450726734677644,1824424.3234110866,912212.1617055433,818727.2962853282
B_E,3,S1|S1|S1,fd6260d16be5888fa2fbf80906af3fa6977815d8c31eccd3fa8bfa7b487d0893,119,32.911602203293185,138.48107898802124,0.24369747899159663,26.103114791814335,5830.160093972087,67,29.43630487948323,129.846534542342,0.3283582089552239,22.901425706269567,5151.334389990684,52,37.38938913974061,143.8101109589148,0.1346153846153846,30.228368036650863,6704.800904871198,16,14,38,12,1,8.0,13.883333333333333,600004,693789.0511826784,99.75580695710444,23.00688580537812,2370495.2868347852,790165.0956115951,546070.9634236987
B_E,4,S1|S1|S1|S1,fd6260d16be5888fa2fbf80906af3fa6977815d8c31eccd3fa8bfa7b487d0893,119,14.67781763894804,43.141078192812124,0.31932773109243695,8.325766902456932,2199.429074008095,67,12.512700991355857,32.61235815457717,0.43283582089552236,7.205468770149147,1789.1073624502758,52,17.467487165653356,52.44448716423874,0.17307692307692307,9.769227957545809,2728.1128177460555,8,6,46,12,1,8.0,13.883333333333333,600004,261732.0598069633,117.98959152144958,18.233784564345143,2802552.2782105003,700638.0695526251,432056.9913757151
B_E,5,S1|S1|S1|S1|S1,fd6260d16be5888fa2fbf80906af3fa6977815d8c31eccd3fa8bfa7b487d0893,119,7.71248961200344,20.50476785358757,0.4369747899159664,1.6141835835075324,829.8779899914227,67,7.357371790359449,21.829948761845486,0.6268656716417911,1.990698047237164,796.821045285284,52,8.170045266813968,17.186026682330965,0.19230769230769232,1.1290591783174302,872.4705918243324,5,1,49,12,1,8.0,13.883333333333333,600004,98755.48080897931,124.95491954839419,6.965328026944601,2965528.8572084843,593105.7714416969,162976.578997984
B_E,6,S1|S1|S1|S1|S1|S1,fd6260d16be5888fa2fbf80906af3fa6977815d8c31eccd3fa8bfa7b487d0893,119,5.867889708966494,13.666666666666666,0.5714285714285714,0.5448695616654762,487.86365607901286,67,4.989479063929452,13.666666666666666,0.8059701492537313,0.772800009688445,359.0898426366368,52,6.99968804007191,12.553515662269659,0.2692307692307692,0.25118994594357413,653.783761860536,3,0,55,12,1,8.0,13.883333333333333,600004,58055.77507340253,126.79951945143114,1.8445999030369453,3006228.562944061,501038.09382401017,40699.705735576776
B_E,0,,45288986601e4852972212ca41246475f58cdb21a6bce2cfd2fe3e6a742089e2,95,92.69329537252148,280.63527219665565,0.16842105263157894,85.31565619995955,17770.827852576887,53,105.79469177643202,286.65798308215847,0.20754716981132076,98.13500187126384,20397.731448058035,42,76.16058086282482,268.99016914106716,0.11904761904761904,69.13886285283748,14455.925696374485,29,29,0,12,1,8.0,13.883333333333333,600005,1688228.6459948043,0.0,,0.0,,
B_E,1,S1,45288986601e4852972212ca41246475f58cdb21a6bce2cfd2fe3e6a742089e2,95,48.7700435000261,191.64283381208506,0.24210526315789474,42.0079311649698,9002.429752636795,53,53.26684960804901,192.599348918999,0.2830188679245283,46.7665311090772,9909.973695194707,42,43.095502458949554,189.47528562007727,0.19047619047619047,36.00303123550094,7857.195729885149,19,18,13,12,1,8.0,13.883333333333333,600005,855230.8265004955,43.92325187249538,43.92325187249538,832997.8194943088,832997.8194943088,832997.8194943088
B_E,2,S1|S1,45288986601e4852972212ca41246475f58cdb21a6bce2cfd2fe3e6a742089e2,95,18.939923270322797,116.6986601227161,0.30526315789473685,12.46967845476787,3049.0372856435074,53,16.300206146508533,52.58500004750819,0.39622641509433965,10.445092733434752,2539.2865123205747,42,22.27099487894556,138.34548798608213,0.19047619047619047,15.024512817402519,3692.294213884351,9,8,24,12,1,8.0,13.883333333333333,600005,289658.5421361332,73.75337210219868,29.8301202297033,1398570.1038586712,699285.0519293356,565572.2843643624
B_E,3,S1|S1|S1,45288986601e4852972212ca41246475f58cdb21a6bce2cfd2fe3e6a742089e2,95,6.519080703141767,13.515477259859498,0.4631578947368421,0.5680967365454356,596.4477195757219,53,5.550752629776469,11.432740427115679,0.6226415094339622,0.14488251534917168,434.6788278420864,42,7.7410185100075015,23.76500677962286,0.2619047619047619,1.1021527775788162,800.5846543824528,3,3,30,12,1,8.0,13.883333333333333,600005,56662.533359693574,86.17421466937971,12.42084256718103,1631566.1126351107,543855.3708783702,232996.00877643962
B_E,4,S1|S1|S1|S1,45288986601e4852972212ca41246475f58cdb21a6bce2cfd2fe3e6a742089e2,95,4.8267151584674775,9.79869268479038,0.5894736842105263,0.0,283.2377685356009,53,4.263827471426501,9.79869268479038,0.8113207547169812,0.0,215.02964522869644,42,5.537025811162044,8.939579251373976,0.30952380952380953,0.0,369.30992413717064,1,0,37,12,1,8.0,13.883333333333333,600005,26907.588010882082,87.866580214054,1.6923655446742893,1661321.0579839223,415330.2644959806,29754.945348811492
B_E,5,S1|S1|S1|S1|S1,45288986601e4852972212ca41246475f58cdb21a6bce2cfd2fe3e6a742089e2,95,4.452325331010921,8.497474167490214,0.631578947368421,0.0,216.78085567586845,53,3.8481647205454363,8.497474167490214,0.8679245283018868,0.0,143.2178497694646,42,5.2147184823126045,7.8074017006186525,0.3333333333333333,0.0,309.6103631291875,1,0,45,12,1,8.0,13.883333333333333,600005,20594.181289207503,88.24097004151055,0.37438982745655647,1667634.464705597,333526.8929411194,6313.406721674579
B_E,6,S1|S1|S1|S1|S1|S1,45288986601e4852972212ca41246475f58cdb21a6bce2cfd2fe3e6a742089e2,95,4.166304703178473,8.497474167490214,0.6842105263157895,0.0,170.10304589885266,53,3.391111458101816,5.198989666996078,0.9433962264150944,0.0,66.90153690338215,42,5.144524750537113,8.462970544146634,0.35714285714285715,0.0,300.333521535994,1,0,51,12,1,8.0,13.883333333333333,600005,16159.789360391002,88.52699066934301,0.28602062783244797,1672068.8566344134,278678.1427724022,4434.391928816502
B_E,0,,93969583545fcc1f344ffdc14960433830f8ab55c5e13b04c722bfdc19b72812,99,82.71598939241977,252.0790631485198,0.1919191919191919,75.85128954351379,15781.581716867795,53,78.61245562070954,253.51023073743562,0.24528301886792453,71.36057368909829,14971.547727915493,46,87.44397395547725,247.0506390034277,0.13043478260869565,81.02537520186208,16714.881747617183,30,30,0,12,1,8.0,13.883333333333333,600006,1562376.5899699116,0.0,,0.0,,
B_E,1,S1,93969583545fcc1f344ffdc14960433830f8ab55c5e13b04c722bfdc19b72812,99,48.825690013004795,191.43466739913418,0.23232323232323232,41.89070393869726,9011.602649065604,53,42.16218724459716,185.3607178893755,0.32075471698113206,35.312735233299534,7696.588392315656,46,56.50320407225707,191.89248218240027,0.13043478260869565,49.469667881872894,10526.727770973153,20,20,13,12,1,8.0,13.883333333333333,600006,892148.6622574948,33.89029937941498,33.89029937941498,670227.9277124169,670227.9277124169,670227.9277124169
B_E,2,S1|S1,93969583545fcc1f344ffdc14960433830f8ab55c5e13b04c722bfdc19b72812,99,23.24719070665824,138.90111495921587,0.3434343434343434,16.938351847083077,3918.1250100185166,53,20.301295283090568,106.30246082685042,0.4528301886792453,14.610414648432403,3350.825094353963,46,26.64137456424708,147.32774100396387,0.21739130434782608,19.620540358571894,4571.753173718981,11,11,24,12,1,8.0,13.883333333333333,600006,387894.37599183316,59.46879868576153,25.578499306346554,1174482.2139780784,587241.1069890392,504254.2862656616
B_E,3,S1|S1|S1,93969583545fcc1f344ffdc14960433830f8ab55c5e13b04c722bfdc19b72812,99,8.142334969292051,22.033382173751185,0.41414141414141414,2.1026546960212102,911.2952766866929,53,7.27642477757708,18.53459006306427,0.5849056603773585,1.883701690760406,772.2660875908874,46,9.14001410322452,25.423992680509244,0.21739130434782608,2.3549266368651804,1071.4810815144692,5,4,31,12,1,8.0,13.883333333333333,600006,90218.2323919826,74.57365442312772,15.10485573736619,1472158.357577929,490719.45252597635,297676.1435998506
B_E,4,S1|S1|S1|S1,93969583545fcc1f344ffdc14960433830f8ab55c5e13b04c722bfdc19b72812,99,5.656842661964067,11.483893575404023,0.5050505050505051,0.15463401098906726,432.3786334029148,53,4.917345209473216,12.32631092293607,0.7169811320754716,0.20320491412850009,326.86526830973764,46,6.508872335486138,11.025621209491396,0.2608695652173913,0.09867188345885117,553.9483801407057,3,0,37,12,1,8.0,13.883333333333333,600006,42805.484706888565,77.05914673045571,2.485492307327984,1519571.105263023,379892.77631575573,47412.74768509404
B_E,5,S1|S1|S1|S1|S1,93969583545fcc1f344ffdc14960433830f8ab55c5e13b04c722bfdc19b72812,99,4.658827319471362,8.544011544741133,0.6363636363636364,0.0,259.0381911669996,53,3.6031413371652063,8.497474167490214,0.9056603773584906,0.0,101.76034290473947,46,5.875161168650193,9.49071198499986,0.32608695652173914,0.0,440.2496250343863,1,0,42,12,1,8.0,13.883333333333333,600006,25644.78092553296,78.05716207294842,0.998015342492705,1536731.8090443786,307346.3618088757,17160.703781355605
B_E,6,S1|S1|S1|S1|S1|S1,93969583545fcc1f344ffdc14960433830f8ab55c5e13b04c722bfdc19b72812,99,4.329899130982585,8.497474167490214,0.6868686868686869,0.0,203.35356357025435,53,3.207451855376989,3.0,0.9622641509433962,0.0,33.94320126407709,46,5.623153600702075,9.374368541872554,0.3695652173913043,0.0,398.54376361867594,1,0,47,12,1,8.0,13.883333333333333,600006,20132.00279345518,78.38609026143719,0.3289281884887769,1542244.5871764563,257040.76452940938,5512.778132077779
B_E,0,,d382a6532cfab809fac77b995041d18439ea87506a1bae068e81c3ccf1988615,89,48.233512297932855,208.43491282386876,0.25842696629213485,41.46707478410164,8898.387852844995,46,51.163210406830835,210.07029479874876,0.32608695652173914,44.50967152319493,9497.859472670516,43,45.09941664655359,196.37260663130917,0.18604651162790697,38.21220385390882,8257.0926316363,18,18,0,12,1,8.0,13.883333333333333,600007,791956.5189032046,0.0,,0.0,,
B_E,1,S1,d382a6532cfab809fac77b995041d18439ea87506a1bae068e81c3ccf1988615,89,20.934957651187077,131.27943627340574,0.3258426966292135,14.6399080160743,3452.160069563258,46,22.829680016391784,131.43616301116526,0.43478260869565216,17.067426128279727,3852.8925250174866,43,18.90804535352623,48.62508136538902,0.20930232558139536,12.043028175110353,3023.4695358215254,8,8,13,12,1,8.0,13.883333333333333,600007,307242.24619112996,27.298554646745778,27.298554646745778,484714.2727120746,484714.2727120746,484714.2727120746
B_E,2,S1|S1,d382a6532cfab809fac77b995041d18439ea87506a1bae068e81c3ccf1988615,89,6.710986420575208,18.28152610834263,0.42696629213483145,0.9904110082484856,627.5905425420078,46,7.00363485514867,20.24490578866016,0.6086956521739131,1.4523591707514678,722.4661014645164,43,6.397920653357084,9.666666666666668,0.23255813953488372,0.49623390417552804,526.0957585783937,5,1,20,12,1,8.0,13.883333333333333,600007,55855.558286238695,41.522525877357644,14.22397123061187,736100.9606169659,368050.48030848295,251386.68790489127
B_E,3,S1|S1|S1,d382a6532cfab809fac77b995041d18439ea87506a1bae068e81c3ccf1988615,89,5.039963369435892,9.79869268479038,0.5393258426966292,0.0760358038962213,315.85784242650436,46,4.454139135848081,9.79869268479038,0.782608695652174,0.0972241458401423,247.3495663000509,43,5.666659061180994,8.916310562748517,0.27906976744186046,0.05336920553760814,389.14576572457094,2,0,27,12,1,8.0,13.883333333333333,600007,28111.347975958888,43.193548928496966,1.6710230511393158,763845.1709272458,254615.0569757486,27744.210310279806
B_E,4,S1|S1|S1|S1,d382a6532cfab809fac77b995041d18439ea87506a1bae068e81c3ccf1988615,89,4.585736907196981,8.497474167490214,0.5955056179775281,0.005436099808760578,236.24850503490188,46,3.7382126489984286,8.497474167490214,0.8913043478260869,0.0,125.90339936490298,43,5.492390764804735,7.8074017006186525,0.27906976744186046,0.011251462394876547,354.29210644931925,1,0,35,12,1,8.0,13.883333333333333,600007,21026.116948106268,43.64777539073587,0.4542264622389105,770930.4019550984,192732.6004887746,7085.23102785262
B_E,5,S1|S1|S1|S1|S1,d382a6532cfab809fac77b995041d18439ea87506a1bae068e81c3ccf1988615,89,4.376833395122811,7.8074017006186525,0.6179775280898876,0.0,198.96218464253968,46,3.422341060045568,7.123105625617661,0.9347826086956522,0.0,71.42473374824394,43,5.397918218693814,7.8074017006186525,0.27906976744186046,0.0,335.39759722713507,1,0,41,12,1,8.0,13.883333333333333,600007,17707.63443318603,43.856678902810046,0.20890351207417002,774248.8844700186,154849.7768940037,3318.482514920237
B_E,6,S1|S1|S1|S1|S1|S1,d382a6532cfab809fac77b995041d18439ea87506a1bae068e81c3ccf1988615,89,4.228227563846672,7.8074017006186525,0.6292134831460674,0.0,171.48820939854784,46,3.2390206159778354,3.0,0.9565217391304348,0.0,39.10847102165403,43,5.286448949938914,7.8074017006186525,0.27906976744186046,0.0,313.1037434761551,1,0,47,12,1,8.0,13.883333333333333,600007,15262.450636470758,44.00528473408618,0.14860583127613936,776694.0682667338,129449.01137778896,2445.1837967152733
B_E,0,,ac3254d98c0cc878db96e858f9dd3aef8a19a047b8a23e6881d9307c0782b3ed,85,80.34509826040683,256.26013855560603,0.16470588235294117,72.86781155768146,15301.960828551952,52,94.09100200363852,266.4310756250109,0.17307692307692307,85.87110211742304,18052.815785343086,33,58.68488630137506,242.67842824974048,0.15151515151515152,52.377777948391724,10967.280290578045,25,25,0,12,1,8.0,13.883333333333333,600008,1300666.6704269159,0.0,,0.0,,
B_E,1,S1,ac3254d98c0cc878db96e858f9dd3aef8a19a047b8a23e6881d9307c0782b3ed,85,42.89892165911686,178.89315326327892,0.25882352941176473,36.148233825266566,7831.549037705726,52,44.622201542412135,176.58028135944477,0.3269230769230769,37.62135985599189,8189.824923867043,33,40.1834503278637,185.80171422653333,0.15151515151515152,33.826944322305444,7266.99309587577,15,15,13,12,1,8.0,13.883333333333333,600008,665681.6682049867,37.44617660128997,37.44617660128997,634985.0022219291,634985.0022219291,634985.0022219291
B_E,2,S1|S1,ac3254d98c0cc878db96e858f9dd3aef8a19a047b8a23e6881d9307c0782b3ed,85,15.160741104967752,62.51382801697356,0.35294117647058826,8.857494395573346,2302.736456287668,52,17.602327992977713,73.11185880318696,0.4807692307692308,11.770497640302683,2816.61944474939,33,11.313392069315684,36.929694422851696,0.15151515151515152,4.267307464484695,1492.9814441661674,7,7,24,12,1,8.0,13.883333333333333,600008,195732.59878445175,65.18435715543907,27.738180554149107,1104934.071642464,552467.035821232,469949.069420535
B_E,3,S1|S1|S1,ac3254d98c0cc878db96e858f9dd3aef8a19a047b8a23e6881d9307c0782b3ed,85,6.115605910612992,14.246055698241493,0.49411764705882355,0.5128537743457641,521.9447115343631,52,5.768047151223369,13.992572996927503,0.6538461538461539,0.6278492590870604,484.3786610139046,33,6.663274258742096,13.757988923337537,0.24242424242424243,0.3316487680867519,581.1397002332676,2,0,27,12,1,8.0,13.883333333333333,600008,44365.30048042087,74.22949234979384,9.04513519435476,1256301.369946495,418767.1233154983,151367.29830403088
B_E,4,S1|S1|S1|S1,ac3254d98c0cc878db96e858f9dd3aef8a19a047b8a23e6881d9307c0782b3ed,85,4.895282868993614,9.79869268479038,0.5764705882352941,0.19260246297276085,294.35069144578154,52,4.528666132944698,10.534014168836757,0.7692307692307693,0.31483094909008985,259.5793804350935,33,5.472981968222208,9.719477073916153,0.2727272727272727,0.0,349.1418481898961,1,0,34,12,1,8.0,13.883333333333333,600008,25019.80877289143,75.44981539141321,1.2203230416193778,1275646.8616540243,318911.7154135061,19345.49170752944
B_E,5,S1|S1|S1|S1|S1,ac3254d98c0cc878db96e858f9dd3aef8a19a047b8a23e6881d9307c0782b3ed,85,4.139443629860989,8.497474167490214,0.6823529411764706,0.0,164.35931420749196,52,3.3421854042263615,5.473863375370573,0.9423076923076923,0.0,56.8986193068108,33,5.3957293187397966,9.017961574410279,0.2727272727272727,0.0,333.6913182934139,1,0,40,12,1,8.0,13.883333333333333,600008,13970.541707636818,76.20565463054584,0.7558392391326247,1286696.128719279,257339.22574385582,11049.267065254611
B_E,6,S1|S1|S1|S1|S1|S1,ac3254d98c0cc878db96e858f9dd3aef8a19a047b8a23e6881d9307c0782b3ed,85,3.9947828433635713,7.8074017006186525,0.7058823529411765,0.0,140.13303926094943,52,3.1057206570671196,3.0,0.9807692307692307,0.0,17.297977567270053,33,5.3957293187397966,9.017961574410279,0.2727272727272727,0.0,333.6913182934139,1,0,46,12,1,8.0,13.883333333333333,600008,11911.308337180702,76.35031541704326,0.14466078649741787,1288755.3620897352,214792.5603482892,2059.233370456115
B_E,0,,430571faad0a14d2aa3b19877e0132a2949ac4bdfa1df7627a31063df3126d90,89,71.82592381227968,226.3224016613735,0.15730337078651685,64.77836471948389,13596.645436613242,48,73.54820765896349,226.34641387688697,0.20833333333333334,66.1111905434124,13951.308198459365,41,69.80959150396693,222.31564511856413,0.0975609756097561,63.21798326707979,13181.430495915336,24,24,0,12,1,8.0,13.883333333333333,600009,1210101.4438585786,0.0,,0.0,,
B_E,1,S1,430571faad0a14d2aa3b19877e0132a2949ac4bdfa1df7627a31063df3126d90,89,35.11158708166588,167.56483602703278,0.21348314606741572,28.282061434784932,6265.014045546661,48,30.123566410768024,165.25749526178782,0.2708333333333333,22.852211671995672,5278.879948820272,41,40.95122103783899,167.82986942865682,0.14634146341463414,34.638958718050404,7419.512500250725,15,14,12,12,1,8.0,13.883333333333333,600009,557586.2500536528,36.7143367306138,36.7143367306138,652515.1938049258,652515.1938049258,652515.1938049258
B_E,2,S1|S1,430571faad0a14d2aa3b19877e0132a2949ac4bdfa1df7627a31063df3126d90,89,15.15658544221494,81.02599689553846,0.3258426966292135,8.6116507655464,2296.485627768831,48,12.795828878562142,39.80689259375321,0.3958333333333333,6.528637106543556,1838.3324423790953,41,17.920398004540168,88.20798856759605,0.24390243902439024,11.050300902915584,2832.860088712912,8,7,24,12,1,8.0,13.883333333333333,600009,204387.22087142596,56.66933837006474,19.95500163945094,1005714.2229871526,502857.1114935763,353199.02918222686
B_E,3,S1|S1|S1,430571faad0a14d2aa3b19877e0132a2949ac4bdfa1df7627a31063df3126d90,89,8.215703270694364,28.543924315048812,0.449438202247191,2.253141849886203,933.0282945883112,48,7.331185601934666,23.099820507912124,0.5833333333333334,1.6299481875333488,782.9037870536,41,9.251236151193524,32.66584583252393,0.2926829268292683,2.9827344302017393,1108.7838156045584,5,0,28,12,1,8.0,13.883333333333333,600009,83039.51821835969,63.61022054158532,6.940882171520576,1127061.925640219,375687.30854673963,121347.70265306627
B_E,4,S1|S1|S1|S1,430571faad0a14d2aa3b19877e0132a2949ac4bdfa1df7627a31063df3126d90,89,5.532589911564201,13.46912260655308,0.5393258426966292,0.17346037974281256,414.38315085216595,48,5.150110852593397,12.884792482823817,0.7083333333333334,0.1759933783875264,371.6888371853463,41,5.980370273286116,13.172806516382707,0.34146341463414637,0.17049491791485485,464.3667375840525,3,0,35,12,1,8.0,13.883333333333333,600009,36880.10042584277,66.29333390071548,2.6831133591301635,1173221.343432736,293305.335858184,46159.41779251692
B_E,5,S1|S1|S1|S1|S1,430571faad0a14d2aa3b19877e0132a2949ac4bdfa1df7627a31063df3126d90,89,4.435449729904482,8.497474167490214,0.6404494382022472,0.0,215.17983362134578,48,3.78817657983949,9.34326620373532,0.875,0.0,132.63531596789798,41,5.19323292998057,8.497474167490214,0.36585365853658536,0.0,311.81731770343094,1,0,41,12,1,8.0,13.883333333333333,600009,19151.005192299774,67.3904740823752,1.0971401816597188,1190950.4386662787,238190.08773325576,17729.095233542997
B_E,6,S1|S1|S1|S1|S1|S1,430571faad0a14d2aa3b19877e0132a2949ac4bdfa1df7627a31063df3126d90,89,4.174935659608267,8.497474167490214,0.6853932584269663,0.0,172.06578360704674,48,3.4708550566747802,8.255948804085167,0.9166666666666666,0.0,77.50434466828942,41,4.999225145969423,8.497474167490214,0.4146341463414634,0.0,282.7718584621773,1,0,45,12,1,8.0,13.883333333333333,600009,15313.85474102716,67.65098815267142,0.26051407029621476,1194787.5891175515,199131.26485292523,3837.1504512726133
B_E,0,,34caa549620aee469027f7f33a7762277742f059450363295e4740aeae1540a3,122,84.15329631616306,328.58453319392305,0.1721311475409836,76.60116077984449,16065.085492740807,63,84.63707763669966,328.09120792184535,0.20634920634920634,76.49971583594835,16168.685368609771,59,83.63671626203076,330.71841230855273,0.13559322033898305,76.70948334705561,15954.461896473947,26,26,0,12,1,10.0,10.266666666666666,600000,1959940.4301143785,0.0,,0.0,,
B_E,1,S1,34caa549620aee469027f7f33a7762277742f059450363295e4740aeae1540a3,122,44.60271114794789,273.4162179985121,0.22950819672131148,37.50287322127269,8165.5716013336005,63,49.47209137823012,280.1071442351872,0.31746031746031744,42.51535266839693,9156.221186007466,59,39.40320344442619,249.74161318795254,0.13559322033898305,32.15056465908918,7107.759332953033,15,15,13,12,1,10.0,10.266666666666666,600000,996199.7353626993,39.55058516821517,39.55058516821517,963740.6947516792,963740.6947516792,963740.6947516792
B_E,2,S1|S1,34caa549620aee469027f7f33a7762277742f059450363295e4740aeae1540a3,122,16.85031391247999,55.975649812445475,0.27049180327868855,9.957652293905397,2623.065919988188,63,16.191127412532932,55.96685484725538,0.3492063492063492,9.520929835795998,2505.945843999398,59,17.554191022592956,47.81290457322121,0.1864406779661017,10.423983054259502,2748.126340111811,9,7,24,12,1,10.0,10.266666666666666,600000,320014.04223855893,67.30298240368307,27.752397235467903,1639926.3878758196,819963.1939379098,676185.6931241404
B_E,3,S1|S1|S1,34caa549620aee469027f7f33a7762277742f059450363295e4740aeae1540a3,122,7.892293184678921,20.933950472764796,0.3442622950819672,1.453327314902589,847.0936863227904,63,7.525267220287937,20.696592729771837,0.47619047619047616,1.7044560904667754,799.8705238229011,59,8.2842022652998,20.52253402463027,0.2033898305084746,1.1851728596391355,897.5184191616552,4,0,33,12,1,10.0,10.266666666666666,600000,103345.42973138043,76.26100313148415,8.95802072780107,1856595.000382998,618865.000127666,216668.6125071785
B_E,4,S1|S1|S1|S1,34caa549620aee469027f7f33a7762277742f059450363295e4740aeae1540a3,122,5.83105949835709,13.655835910807337,0.48360655737704916,0.32794172677444533,461.50559940876093,63,5.292322618534553,13.645005154948011,0.6666666666666666,0.2806496473466044,391.79785704024385,59,6.406320912404884,13.207023797906727,0.288135593220339,0.3784400488753602,535.9392904124317,3,0,39,12,1,10.0,10.266666666666666,600000,56303.68312786883,78.32223681780597,2.061233686321831,1903636.7469865095,475909.1867466274,47041.746603511594
B_E,5,S1|S1|S1|S1|S1,34caa549620aee469027f7f33a7762277742f059450363295e4740aeae1540a3,122,5.118521500308584,10.72580703437689,0.5409836065573771,0.11541330080098171,331.90102137319224,63,4.189505046773275,11.128731290389409,0.8095238095238095,0.13366814591958362,199.80577125941673,59,6.11052212018527,9.896283668957377,0.2542372881355932,0.09592083906416951,472.95188166417296,2,0,47,12,1,10.0,10.266666666666666,600000,40491.92460752945,79.03477481585448,0.7125379980485054,1919448.505506849,383889.7011013698,15811.758520339383
B_E,6,S1|S1|S1|S1|S1|S1,34caa549620aee469027f7f33a7762277742f059450363295e4740aeae1540a3,122,4.850995963753545,9.79869268479038,0.5737704918032787,0.015416786020784352,284.95329111136476,63,3.805005947907673,8.497474167490214,0.873015873015873,0.0,135.60436418470928,59,5.967900556944899,9.918823416311335,0.2542372881355932,0.03187877787348629,444.42756901609874,1,0,51,12,1,10.0,10.266666666666666,600000,34764.3015155865,79.30230035240952,0.2675255365550395,1925176.128598792,320862.6880997987,5727.623091942951
B_E,0,,c700d637815c647c68d8d1cb4e95fa104f4d4637c03c7a1c29de8eaff0294c05,116,81.60395049966984,333.7865050969806,0.19827586206896552,74.47958315623967,15560.445272347763,74,88.34136777826704,336.6241450956717,0.24324324324324326,81.10951193734267,16916.922204302056,42,69.73326291357002,330.2257920714836,0.11904761904761904,62.798280065724875,13170.462106523528,26,26,0,12,1,10.0,10.266666666666666,600001,1805011.6515923406,0.0,,0.0,,
B_E,1,S1,c700d637815c647c68d8d1cb4e95fa104f4d4637c03c7a1c29de8eaff0294c05,116,41.36628548491218,274.1021540592694,0.3017241379310345,35.06221315139317,7533.0702292129545,74,45.6283495459669,274.28742469561973,0.36486486486486486,39.15359831247347,8397.80941377095,42,33.85693452019674,259.45700326761727,0.19047619047619047,27.85358215329931,6009.482142134585,14,14,13,12,1,10.0,10.266666666666666,600001,873836.1465887027,40.23766501475765,40.23766501475765,931175.5050036379,931175.5050036379,931175.5050036379
B_E,2,S1|S1,c700d637815c647c68d8d1cb4e95fa104f4d4637c03c7a1c29de8eaff0294c05,116,11.279883908585207,19.65284507005867,0.3793103448275862,5.314848740750488,1531.534675972103,74,13.436156624274185,21.41413984982476,0.47297297297297297,7.637752907917692,1981.3491050384478,42,7.480736742847482,17.675686142868887,0.21428571428571427,1.222112827170176,739.0044914266394,4,4,24,12,1,10.0,10.266666666666666,600001,177658.02241276397,70.32406659108463,30.086401576326978,1627353.6291795766,813676.8145897883,696178.1241759388
