candidate,strategy,seed,calls,mean_response_min,mean_ideal_chain_min,p95_ideal_chain_min,strict_4min_rate,median_response_min,p90_response_min,p95_response_min,mean_wait_min,mean_delay_penalty_yuan_per_call,mean_daily_delay_penalty_yuan,wait_probability,max_wait_min,max_queue,mean_queue,terminal_queue,mean_end_backlog,max_end_backlog,regional_mean_gap_min,worst_region_mean_min,max_daily_dispatches_per_ambulance,daily_cap_hit_rate,mean_c_loss_min,max_c_loss_min,reserve_dispatches
C_r101100_tau5,C,200002,980,6.691648199242809,13.704573369310836,24.47999999999999,0.4,4.885618083164127,9.79869268479038,15.587445684894558,1.2936510053704426,618.3296398485617,86566.14957879864,0.0765306122448979,71.61762360053399,7,0.1257716255221263,0,1.8571428571428568,4,6.984132553310485,12.00702942858456,12,0.8452380952380952,,,231.0
C_r101100_tau6,C,200000,980,6.954137999695688,13.937403305818137,27.523702946294787,0.3959183673469387,4.885618083164127,10.782889637629212,19.57145126291713,1.610578362211319,670.0112734085252,93801.57827719352,0.0857142857142857,66.25275983055326,8,0.1565840074372115,3,1.4285714285714286,3,3.4941589127578085,8.919125049800883,12,0.7857142857142857,,,234.0
C_r101100_tau6,C,200001,980,5.812660681852442,12.800960001580334,23.018109854890124,0.4142857142857143,4.885618083164127,8.497474167490214,12.706813185707356,0.6061460816795874,445.3892792276312,62354.49909186837,0.0540816326530612,36.62467851156544,4,0.0589308690521821,1,1.1428571428571428,2,5.108869831771612,9.617903965004013,12,0.8333333333333334,,,230.0
C_r101100_tau6,C,200002,980,6.716732843616732,13.72965801368476,24.47999999999999,0.3989795918367347,4.885618083164127,9.79869268479038,17.27534067545679,1.3127605120313464,623.1424870906933,87239.94819269706,0.0765306122448979,71.61762360053399,7,0.1276294942252697,0,2.0,4,6.984132553310485,12.00702942858456,12,0.8571428571428571,,,231.0
C_r101100_tau7,C,200000,980,7.084294958404383,14.067560264526833,28.62019901467008,0.3816326530612245,4.885618083164127,11.43274042711568,21.494190853829416,1.6740173623307857,693.1855222931213,97045.97312103698,0.0959183673469387,66.25275983055326,8,0.1627516880043819,3,1.2857142857142858,3,3.434534253048805,8.964894464939716,12,0.7738095238095238,,,232.0
C_r101100_tau7,C,200001,980,6.478171030003514,13.466470349731404,24.973479852374027,0.4,4.885618083164127,9.79869268479038,16.322323841144943,1.1908228790423223,575.6342060007025,80588.78884009835,0.0724489795918367,40.64261579179583,5,0.1157744465735591,1,1.8571428571428568,4,4.780581040040801,9.66818121102023,12,0.8333333333333334,,,230.0
C_r101100_tau7,C,200002,980,7.5406893443347425,14.553614514402769,31.607019043752857,0.3673469387755102,4.885618083164127,12.428090415820634,23.78092037570352,1.996027623238939,781.6072566220504,109425.01592708704,0.1010204081632653,74.900019213841,7,0.1940582411482301,1,3.142857142857143,6,6.178754500549505,12.129670442657495,12,0.9047619047619048,,,227.0
C_r101100_tau8,C,200000,980,7.11862033690221,14.10188564302466,27.794173521316004,0.3387755102040816,4.885618083164127,11.112942298630454,21.09419126791153,1.478359581599617,691.1591898658677,96762.28658122147,0.0989795918367346,56.45049571927666,6,0.1437294037666294,3,1.0,3,4.111253402612838,9.479158999981465,12,0.8214285714285714,,,224.0
C_r101100_tau8,C,200001,980,7.438235423265829,14.426534742993722,30.56684822769139,0.336734693877551,4.885618083164127,12.455962692809312,23.79972205183414,1.8118128276445515,754.9940234286761,105699.16328001465,0.1,60.502542816138885,7,0.1761484693543313,2,3.4285714285714284,6,4.2323645067168805,10.37563543754484,12,0.8571428571428571,,,225.0
C_r101100_tau8,C,200002,980,9.355019220223337,16.367944390291363,36.77282503398825,0.3061224489795918,5.98142396999972,16.739652278839817,29.78345435767611,3.5191022910060177,1132.2283338405855,158511.96673768197,0.1408163265306122,119.72668123086623,9,0.3421349449589184,3,5.142857142857143,8,9.645177446566665,16.76489685074025,12,0.8571428571428571,,,225.0
C_r101101_tau4,C,200000,980,7.081997368890522,14.06526267501297,28.00214961650022,0.3979591836734694,4.885618083164127,11.43274042711568,20.64950116309268,1.6961928562130049,695.9913105127981,97438.78347179174,0.0989795918367346,72.53855623385607,6,0.1649076387984865,1,1.1428571428571428,2,3.7978282472880656,9.296338820020132,12,0.7857142857142857,,,317.0
C_r101101_tau4,C,200001,980,6.477515845530011,13.4658151652579,25.4470508435184,0.4081632653061224,4.885618083164127,9.79869268479038,17.510425709678874,1.169464257730237,577.112734198638,80795.78278780931,0.0816326530612244,40.64261579179583,5,0.1136979139459952,2,1.5714285714285714,3,4.58881800915282,9.320502438411916,12,0.8095238095238095,,,310.0
C_r101101_tau4,C,200002,980,6.985109294270242,13.99803446433827,25.918713222948785,0.3887755102040816,4.885618083164127,11.43274042711568,17.93390726603901,1.492147896548793,674.7769608948648,94468.77452528109,0.1010204081632653,71.61762360053399,7,0.1450699343866882,2,2.2857142857142856,4,7.267154151942566,12.367052390986087,12,0.8452380952380952,,,310.0
C_r101101_tau5,C,200000,980,7.108166075275788,14.091431381398236,28.125322009177022,0.3948979591836735,4.885618083164127,11.43274042711568,20.70911127643976,1.7087912228301598,700.6128068918921,98085.79296486489,0.1,72.53855623385607,6,0.1661324799973766,1,1.1428571428571428,2,3.871196605661468,9.411498876954012,12,0.7857142857142857,,,317.0
C_r101101_tau5,C,200001,980,6.58537649624827,13.57367581597616,26.07936603169676,0.4040816326530612,4.885618083164127,10.546364026391151,18.95209003537983,1.219068009439033,597.891625780266,83704.82760923725,0.0846938775510204,40.64261579179583,5,0.1185205009176837,2,1.5714285714285714,3,4.546274631271239,9.320502438411916,12,0.8095238095238095,,,310.0
C_r101101_tau5,C,200002,980,7.011800134771674,14.0247253048397,25.918713222948785,0.3857142857142857,4.885618083164127,11.443216282728493,17.93390726603901,1.502794427234759,679.5028840971918,95130.40377360686,0.1020408163265306,71.61762360053399,7,0.1461050137589349,2,2.2857142857142856,4,7.2242309224727554,12.367052390986087,12,0.8452380952380952,,,310.0
C_r101101_tau6,C,200000,980,7.170141537312523,14.153406843434972,29.444572249795154,0.3887755102040816,4.885618083164127,11.43274042711568,22.914717514141017,1.736733221107619,711.7834095033206,99649.6773304649,0.0979591836734693,65.3465202334919,5,0.1688490631632407,1,1.2857142857142858,3,3.490474467876644,9.334786712318616,12,0.7976190476190477,,,314.0
C_r101101_tau6,C,200001,980,6.583452396163408,13.5717517158913,26.07936603169676,0.4040816326530612,4.885618083164127,10.546364026391151,18.95209003537983,1.219068009439033,597.5068057632939,83650.95280686114,0.0846938775510204,40.64261579179583,5,0.1185205009176837,2,1.5714285714285714,3,4.546274631271239,9.320502438411916,12,0.8095238095238095,,,310.0
C_r101101_tau6,C,200002,980,7.048739227075724,14.061664397143751,26.59918801870631,0.3846938775510204,4.885618083164127,11.5374989832438,18.08553718622568,1.5434328447699286,686.6866209253488,96136.12692954885,0.1030612244897959,71.61762360053399,7,0.1500559710192986,2,2.4285714285714284,4,6.998974504331449,12.367052390986087,12,0.8452380952380952,,,311.0
C_r101101_tau7,C,200000,980,6.922248429205018,13.905513735327466,25.76530101443948,0.3704081632653061,4.885618083164127,11.43274042711568,18.08118303738539,1.3675080975556684,658.5313184940649,92194.38458916909,0.0948979591836734,65.3465202334919,5,0.1329521761512455,1,0.7142857142857143,2,3.474943938066115,8.747308478878297,12,0.7738095238095238,,,315.0
C_r101101_tau7,C,200001,980,6.851121650063909,13.8394209697918,27.909438218670093,0.3785714285714285,4.885618083164127,11.43274042711568,20.238318456600847,1.4177338902814474,645.5544089112241,90377.61724757135,0.1020408163265306,55.04486519089551,5,0.1378352393329185,3,2.2857142857142856,4,5.813299240829339,10.877332210235398,12,0.8214285714285714,,,310.0
C_r101101_tau7,C,200002,980,7.055824878549898,14.068750048617924,25.929640948151004,0.3683673469387755,4.885618083164127,11.44146853168877,18.36467293526453,1.4623382189799468,684.8384450977345,95877.38231368284,0.1030612244897959,55.36576440609497,7,0.142171771289717,2,2.4285714285714284,4,6.439585475780085,12.164679702980722,12,0.8690476190476191,,,310.0
C_r101101_tau8,C,200000,980,9.211431857589186,16.194697163711634,39.5797791205411,0.310204081632653,5.98142396999972,21.493404538016563,31.13478751706896,3.2349852625722075,1104.3271878443677,154605.80629821148,0.1642857142857142,81.79999545411556,6,0.314512456083409,4,2.2857142857142856,4,4.373216902980403,11.649545922467532,12,0.8333333333333334,,,307.0
C_r101101_tau8,C,200001,980,11.16803195062396,18.15633127035185,51.301620605206665,0.3020408163265306,5.98142396999972,25.181297887469967,45.04684004195339,5.289850856843281,1493.8609060770464,209140.5268507865,0.1785714285714285,123.15520136298436,10,0.5142910555264302,5,6.428571428571429,10,3.2646746007897,13.20410272058412,12,0.8452380952380952,,,308.0
C_r101101_tau8,C,200002,980,11.402855217543117,18.415780387611143,52.90540774981977,0.2969387755102041,6.771236166328253,24.6404066581286,47.11431374219258,5.455100413542377,1539.9587986106635,215594.2318054929,0.1857142857142857,119.72668123086623,10,0.5303569846499534,3,5.142857142857143,8,10.17199699664989,18.57397659332361,12,0.8571428571428571,,,309.0
C_r110000_tau4,C,200000,980,7.005243523577117,13.988508829699564,26.77520479976733,0.4051020408163265,4.885618083164127,10.774602526460402,19.226985203807654,1.7389687009225316,681.9082245613341,95467.15143858678,0.0826530612244898,72.53855623385607,8,0.1690664014785795,6,2.0,6,3.7535951153571063,9.23787736699252,12,0.8452380952380952,,,141.0
C_r110000_tau4,C,200001,980,7.4309471060187535,14.419246425746644,29.14578372303439,0.3908163265306122,4.885618083164127,10.775591547362538,20.65435461096881,2.0792108807964853,764.3096496887204,107003.35095642084,0.0816326530612244,88.10490830730123,8,0.2021455022996583,4,4.285714285714286,8,4.144400942344454,9.67951092454548,12,0.8571428571428571,,,140.0
C_r110000_tau4,C,200002,980,8.095072342287729,15.107997512355755,29.962505438629943,0.3897959183673469,4.885618083164127,12.428368980827925,22.25509168170734,2.6594206972354093,896.9467483372998,125572.54476722196,0.1071428571428571,119.72668123086623,9,0.2585547900089981,1,4.142857142857143,8,11.271449385403296,16.60217300832239,12,0.8809523809523809,,,144.0
C_r110000_tau5,C,200000,980,7.114427930764346,14.097693236886792,28.243003138694725,0.4020408163265306,4.885618083164127,11.011035004039766,19.86635918066718,1.8426283529237597,703.1328611008207,98438.6005541149,0.0877551020408163,72.53855623385607,8,0.179144423200921,6,2.142857142857143,6,4.269790092061885,9.7540723436973,12,0.8452380952380952,,,141.0
C_r110000_tau5,C,200001,980,7.401386501513068,14.389685821240958,28.98286902173503,0.3908163265306122,4.885618083164127,11.43274042711568,20.85799529911484,2.0094847821029758,758.3975287875833,106175.65403026166,0.0836734693877551,82.19865995605505,8,0.1953665760377892,2,4.0,8,4.130324652070948,9.7106178449171,12,0.8571428571428571,,,142.0
C_r110000_tau5,C,200002,980,8.100682009805576,15.113607179873602,29.962505438629943,0.3887755102040816,4.885618083164127,12.428368980827925,22.25509168170734,2.6594206972354093,897.8646002082161,125701.04402915026,0.1071428571428571,119.72668123086623,9,0.2585547900089981,1,4.142857142857143,8,11.271449385403296,16.60217300832239,12,0.8809523809523809,,,143.0
C_r110000_tau6,C,200000,980,7.114427930764346,14.097693236886792,28.243003138694725,0.4020408163265306,4.885618083164127,11.011035004039766,19.86635918066718,1.8426283529237597,703.1328611008207,98438.6005541149,0.0877551020408163,72.53855623385607,8,0.179144423200921,6,2.142857142857143,6,4.269790092061885,9.7540723436973,12,0.8452380952380952,,,141.0
C_r110000_tau6,C,200001,980,7.392612545997401,14.380911865725292,28.98286902173503,0.3908163265306122,4.885618083164127,11.43274042711568,20.57412269135063,1.987552920658776,756.64273768445,105929.983275823,0.0826530612244898,82.19865995605505,8,0.1932343117307143,2,4.0,8,4.130324652070948,9.7106178449171,12,0.8571428571428571,,,142.0
C_r110000_tau6,C,200002,980,8.119151737825906,15.132076907893934,29.962505438629943,0.3857142857142857,4.885618083164127,12.428368980827925,22.25509168170734,2.6594206972354093,900.9463009143232,126132.48212800524,0.1071428571428571,119.72668123086623,9,0.2585547900089981,1,4.142857142857143,8,11.271449385403296,16.60217300832239,12,0.8809523809523809,,,144.0
C_r110000_tau7,C,200000,980,7.266439430219761,14.24970473634221,28.243003138694725,0.4,4.885618083164127,11.011035004039766,19.86635918066718,1.9724775663942529,733.1269977265978,102637.77968172368,0.0877551020408163,72.53855623385607,9,0.1917686522883301,7,2.2857142857142856,7,4.018232414395531,9.7540723436973,12,0.8333333333333334,,,140.0
C_r110000_tau7,C,200001,980,7.407356153399621,14.395655473127512,28.98286902173503,0.3897959183673469,4.885618083164127,11.43274042711568,20.57412269135063,1.987552920658776,759.3873775322411,106314.23285451376,0.0826530612244898,82.19865995605505,8,0.1932343117307143,2,4.0,8,4.124217816080934,9.7106178449171,12,0.8690476190476191,,,141.0
C_r110000_tau7,C,200002,980,8.50026858520262,15.513193755270647,33.26033149819438,0.3806122448979592,4.885618083164127,13.93873106055947,24.7179146189499,3.005744991781073,976.149262226401,136660.89671169614,0.1193877551020408,119.72668123086623,9,0.292225207534271,3,5.142857142857143,8,10.954340227822982,16.96688739300163,12,0.8809523809523809,,,143.0
C_r110000_tau8,C,200000,980,13.027607531761236,20.01087283788368,71.30768748578399,0.3295918367346939,4.885618083164127,34.91766999135669,64.3993190542598,7.283747708422855,1871.2789853818315,261979.0579534564,0.1653061224489796,123.19105642758224,13,0.7061951873639222,12,7.0,12,7.219013608615738,17.134923185120837,12,0.8452380952380952,,,137.0
C_r110000_tau8,C,200001,980,13.5054433234322,20.49374264316009,71.77416848382632,0.3204081632653061,4.885618083164127,34.532744302245824,63.98449044038234,7.80437091135615,1965.1272605183483,275117.8164725687,0.1775510204081632,148.03452309146087,12,0.7587582830485146,6,8.857142857142858,12,4.820337802782019,16.92424069508137,12,0.8809523809523809,,,141.0
C_r110000_tau8,C,200002,980,14.52501597445095,21.537941144518975,83.60463613715329,0.323469387755102,4.885618083164127,32.675889543320345,76.3484429019657,8.80972056927186,2169.697072441211,303757.5901417695,0.1897959183673469,173.40246603562264,14,0.8565006109014308,5,9.285714285714286,13,14.78883062839581,24.04639156192999,12,0.8928571428571429,,,141.0
C_r110001_tau4,C,200000,980,9.991924983983958,16.975190290106408,53.67656699295469,0.3806122448979592,4.885618083164127,24.62061154212222,46.387501791660895,4.530161643351134,1274.5074457763833,178431.04240869364,0.1428571428571428,104.78081046173612,9,0.4404323819924713,7,3.142857142857143,7,4.157523515297255,12.429403702267198,12,0.8214285714285714,,,221.0
C_r110001_tau4,C,200001,980,10.61636372478088,17.60466304450877,53.71290297839462,0.3704081632653061,4.885618083164127,28.42464178474245,47.54214586773859,5.215541078978759,1397.2882528194957,195620.35539472935,0.1530612244897959,121.06859304398677,10,0.5070664937896016,3,6.0,10,4.284376534123144,12.984448648764896,12,0.8571428571428571,,,225.0
C_r110001_tau4,C,200002,980,10.734504150817251,17.747429320885278,51.63189608635467,0.3714285714285714,4.885618083164127,25.98071436213752,45.55524286371177,5.246356622491094,1421.1596406554493,198962.34969176288,0.1612244897959183,125.73675016369816,10,0.5100624494088563,4,5.571428571428571,9,11.544341018036096,19.06816739804697,12,0.8333333333333334,,,224.0
C_r110001_tau5,C,200000,980,10.35726671394008,17.340532020062525,55.18512531969404,0.3775510204081632,4.885618083164127,27.826509626529063,47.68919672037309,4.848224076323095,1346.963546869648,188574.89656175076,0.1448979591836734,108.2919584476258,10,0.471355118531412,7,3.571428571428572,7,3.7068069159437,12.523429569492734,12,0.8095238095238095,,,222.0
C_r110001_tau5,C,200001,980,10.90715248976913,17.89545180949702,54.44180465657323,0.3642857142857142,4.885618083164127,29.73400345969362,47.54214586773859,5.425061262944016,1454.244603989816,203594.24455857425,0.1571428571428571,123.15520136298436,11,0.5274365116751127,3,6.285714285714286,11,4.216272047443514,13.30769874937295,12,0.8571428571428571,,,225.0
C_r110001_tau5,C,200002,980,10.734504150817251,17.747429320885278,51.63189608635467,0.3714285714285714,4.885618083164127,25.98071436213752,45.55524286371177,5.246356622491094,1421.1596406554493,198962.34969176288,0.1612244897959183,125.73675016369816,10,0.5100624494088563,4,5.571428571428571,9,11.544341018036096,19.06816739804697,12,0.8333333333333334,,,224.0
C_r110001_tau6,C,200000,980,10.431684604196288,17.414949910318736,55.18512531969404,0.3755102040816326,4.885618083164127,28.10264207314784,47.68919672037309,4.879015564004071,1361.438961655584,190601.45463178173,0.1469387755102041,108.2919584476258,10,0.4743487353892847,7,3.571428571428572,7,3.6881476946408505,12.53267630843095,12,0.8095238095238095,,,222.0
C_r110001_tau6,C,200001,980,10.88955002644188,17.877849346169768,54.50369053635559,0.3642857142857142,4.885618083164127,28.568895519153685,47.64498891797031,5.420784807245114,1450.724111324366,203101.37558541124,0.1561224489795918,123.15520136298436,11,0.5270207451488306,3,6.285714285714286,11,4.216272047443514,13.30769874937295,12,0.8571428571428571,,,225.0
C_r110001_tau6,C,200002,980,10.855847203970749,17.868772374038773,53.55030959888028,0.3714285714285714,4.885618083164127,26.003308119425547,45.55524286371177,5.383370181245177,1445.4282512861485,202359.9551800608,0.1622448979591836,125.73675016369816,10,0.5233832120655034,4,6.0,9,11.515248964584051,19.06816739804697,12,0.8333333333333334,,,225.0
C_r110001_tau7,C,200000,980,11.15945485049096,18.14272015661341,59.4609911447874,0.3622448979591837,4.885618083164127,31.85113985142681,52.73381260137533,5.61225447190051,1504.3399496900288,210607.59295660403,0.1612244897959183,108.2919584476258,9,0.5456358514347718,6,3.857142857142857,6,4.620472401283639,13.94839199290013,12,0.8214285714285714,,,223.0
C_r110001_tau7,C,200001,980,11.523512593288322,18.511811913016214,58.00942986546019,0.3520408163265306,4.885618083164127,31.568244165068773,49.43983931646726,5.938284794902686,1575.0676451018178,220509.4703142545,0.1744897959183673,123.15520136298436,11,0.5773332439488722,3,6.428571428571429,11,3.556879724788102,13.359342838548008,12,0.8809523809523809,,,228.0
C_r110001_tau7,C,200002,980,11.808879722314131,18.82180489238216,60.43294423807597,0.3510204081632653,4.885618083164127,29.919671537594624,52.20587474728363,6.209420645890209,1631.9800260954798,228477.2036533672,0.1755102040816326,155.74641751252057,10,0.6036936739059925,4,6.428571428571429,9,11.197498030753827,19.85561918248879,12,0.8571428571428571,,,225.0
C_r110001_tau8,C,200000,980,15.919947495192329,22.903212801314776,91.6569100539301,0.3153061224489796,4.885618083164127,56.71974493294588,83.6255356438512,10.009692365210874,2446.908427480668,342567.1798472934,0.2030612244897959,134.96880401777162,11,0.9731645355066127,7,6.714285714285714,8,6.29448986499713,19.590570649333472,12,0.8571428571428571,,,223.0
C_r110001_tau8,C,200001,980,20.12254224358948,27.110841563317376,103.70610076296592,0.2857142857142857,5.98142396999972,64.22872860219574,96.18063053088136,14.09514390731983,3281.6513058607543,459431.1828205056,0.2530612244897959,191.6756877447624,14,1.3703612132116505,6,9.857142857142858,14,7.712791348174303,24.75702076125567,12,0.8809523809523809,,,226.0
C_r110001_tau8,C,200002,980,16.093572935540944,23.10649810560897,85.47085820804138,0.310204081632653,5.98142396999972,44.43826894345069,80.31118206430493,10.20957122731713,2480.7414280050075,347303.799920701,0.2265306122448979,173.40246603562264,15,0.9925972026558324,6,8.142857142857142,13,13.764962416368247,24.8557475545292,12,0.8452380952380952,,,222.0
C_r110100_tau4,C,200000,980,7.803267358229567,14.786532664352016,36.86932881235664,0.3918367346938775,4.885618083164127,14.540285635887273,28.99271733196311,2.387219635541832,839.020818584689,117462.91460185646,0.1122448979591836,66.25275983055326,8,0.2320907978999002,6,2.0,6,3.540053703257046,9.721317050276204,12,0.8333333333333334,,,224.0
C_r110100_tau4,C,200001,980,7.309925289170163,14.298224608898057,30.459290769895997,0.396938775510204,4.885618083164127,11.5374989832438,25.09547340513468,1.9974628719339345,741.3297761149208,103786.1686560889,0.0928571428571428,66.87214557504194,7,0.1941977792157991,3,3.571428571428572,6,3.85940609418248,9.79472627849331,12,0.8452380952380952,,,223.0
C_r110100_tau4,C,200002,980,8.097179827512058,15.110104997580084,31.26305818417354,0.3887755102040816,4.885618083164127,13.666666666666666,23.988227890158665,2.658603832236956,897.1910675432276,125606.74945605188,0.1122448979591836,105.01348225719994,8,0.258475372578593,1,3.571428571428572,6,10.924566002229882,16.75530691626152,12,0.8571428571428571,,,228.0
C_r110100_tau5,C,200000,980,7.858450183295167,14.841715489417616,37.693290381386696,0.3908163265306122,4.885618083164127,15.144603160086916,29.38994177542856,2.4348718740918915,849.8533019651559,118979.46227512184,0.1132653061224489,66.25275983055326,8,0.2367236544256006,6,2.0,6,3.3632851357183897,9.721317050276204,12,0.8214285714285714,,,224.0
C_r110100_tau5,C,200001,980,7.461879957261462,14.450179276989353,32.29562151007602,0.3918367346938775,4.885618083164127,11.94427190999916,25.201140276938983,2.151365449853805,770.700301569915,107898.0422197881,0.0959183673469387,80.0860407863147,7,0.2091605298468977,2,3.857142857142857,7,3.611982732942496,9.58977997181753,12,0.8333333333333334,,,224.0
C_r110100_tau5,C,200002,980,8.103238433221623,15.11616360328965,31.26305818417354,0.3877551020408163,4.885618083164127,13.666666666666666,23.988227890158665,2.6542970664328505,898.1987070524877,125747.81898734828,0.110204081632653,105.01348225719994,8,0.2580566592365271,1,3.571428571428572,6,10.924566002229882,16.75530691626152,12,0.8571428571428571,,,227.0
C_r110100_tau6,C,200000,980,7.729747867353284,14.713013173475732,36.009293245324656,0.3897959183673469,4.885618083164127,14.15001170227649,28.971378842407336,2.3233321773887483,823.9087571441263,115347.22600017767,0.1091836734693877,66.25275983055326,8,0.2258795172461283,6,2.0,6,3.230669356170844,9.323734929710133,12,0.8095238095238095,,,223.0
C_r110100_tau6,C,200001,980,7.428131746385935,14.416431066113825,32.29562151007602,0.3918367346938775,4.885618083164127,11.94427190999916,25.201140276938983,2.116430735456238,763.9506593948096,106953.09231527334,0.0938775510204081,80.0860407863147,7,0.2057640992804675,2,3.7142857142857135,7,3.611982732942496,9.58977997181753,12,0.8214285714285714,,,224.0
C_r110100_tau6,C,200002,980,8.738376624209925,15.751301794277952,35.05177401073668,0.3785714285714285,4.885618083164127,14.92569587999888,27.69666113461644,3.250588472779768,1023.3896105562708,143274.5454778779,0.1204081632653061,106.3758333389269,9,0.3160294348535885,1,4.142857142857143,7,10.831773821305257,17.112860698803164,12,0.8571428571428571,,,228.0
C_r110100_tau7,C,200000,980,8.340597998631367,15.323863304753814,40.5099783993929,0.3653061224489796,4.885618083164127,16.74982037855876,35.03621061215695,2.786486027706246,941.1808242160693,131765.31539024969,0.123469387755102,66.25275983055326,9,0.2709083638047739,7,2.2857142857142856,7,2.936642438489125,9.938447858470584,12,0.7976190476190477,,,223.0
C_r110100_tau7,C,200001,980,7.970075096340412,14.958374416068304,37.58463598964333,0.3755102040816326,4.885618083164127,13.413666234542204,31.23711782702213,2.5127838863818286,869.074023263256,121670.36325685584,0.1153061224489795,77.66795588169771,7,0.2442984333982333,2,3.7142857142857135,7,3.0561068000227083,9.561007471148589,12,0.8214285714285714,,,224.0
C_r110100_tau7,C,200002,980,9.884810905414966,16.897736075482992,46.42266478289008,0.3479591836734694,4.885618083164127,21.056072308598967,40.48679315644561,4.283027824872439,1246.5540178176866,174517.56249447612,0.15,110.70296270905963,9,0.4164054829737093,2,4.714285714285714,7,11.562726654315922,18.61942671822882,12,0.8571428571428571,,,227.0
C_r110100_tau8,C,200000,980,10.059856506223229,17.043121812345674,49.6844180594844,0.3244897959183673,4.885618083164127,25.09490622834992,41.54761936209044,4.241631513009685,1276.8692604283187,178761.69645996462,0.1551020408163265,92.44844924856444,9,0.4123808415426083,6,2.571428571428572,6,3.23706256360105,11.713482007099664,12,0.8095238095238095,,,221.0
C_r110100_tau8,C,200001,980,11.46770592794959,18.45600524767748,54.05507590859119,0.3122448979591837,5.494229093612375,28.033222503243696,47.2550759085912,5.5966365010422665,1555.990165181755,217838.6231254457,0.1683673469387755,121.06859304398677,9,0.5441174376013315,5,6.285714285714286,9,4.601440664237604,14.61290157630875,12,0.8214285714285714,,,222.0
C_r110100_tau8,C,200002,980,14.494579130121885,21.507504300189908,81.68127700771603,0.3071428571428571,5.98142396999972,36.71607460684709,73.78511049651998,8.685229096336027,2160.330422023235,302446.25908325287,0.196938775510204,173.40246603562264,14,0.8443972732548914,4,7.714285714285714,13,13.346061508263352,22.95961067384348,12,0.8571428571428571,,,223.0
C_r110101_tau4,C,200000,980,7.6655043847135875,14.648769690836035,32.28904710212837,0.386734693877551,4.885618083164127,15.000706059218803,26.21804412628309,2.2498153600506843,810.4478157182276,113462.69420055186,0.1204081632653061,72.53855623385607,7,0.2187320488938165,3,1.4285714285714286,3,3.428668594035827,9.61472589232569,12,0.8214285714285714,,,310.0
C_r110101_tau4,C,200001,980,8.452942584685989,15.44124190441388,40.76620413072209,0.3795918367346939,4.885618083164127,15.46958976944933,34.478654881039915,3.043714799358706,966.506884284136,135310.96379977904,0.1346938775510204,77.66795588169771,7,0.2959167166043186,2,3.857142857142857,7,4.680860149448343,11.278273696084298,12,0.8214285714285714,,,309.0
C_r110101_tau4,C,200002,980,8.846103375858748,15.859028545926773,38.81420300099323,0.376530612244898,4.885618083164127,17.571551728715097,31.713682256387838,3.360477039670328,1044.512822191016,146231.79510674224,0.1469387755102041,93.07760767623404,9,0.3267130455235041,2,3.4285714285714284,7,9.203194012756978,15.381609666736557,12,0.8690476190476191,,,309.0
C_r110101_tau5,C,200000,980,7.716240585743537,14.699505891865986,32.313830779613845,0.3857142857142857,4.885618083164127,15.154555477822546,26.21804412628309,2.291416650489681,820.3909742915644,114854.73640081902,0.1224489795918367,72.53855623385607,7,0.2227766187976078,3,1.4285714285714286,3,3.348509755591324,9.61472589232569,12,0.8214285714285714,,,310.0
C_r110101_tau5,C,200001,980,8.381353474336535,15.369652794064423,40.76620413072209,0.3806122448979592,4.885618083164127,15.46958976944933,34.478654881039915,2.945486508011029,952.3931438468984,133335.04013856576,0.1316326530612244,77.66795588169771,7,0.2863667438344056,2,3.7142857142857135,7,4.7929077776564935,11.278273696084298,12,0.8214285714285714,,,309.0
C_r110101_tau5,C,200002,980,8.851713043376595,15.86463821344462,38.81420300099323,0.3755102040816326,4.885618083164127,17.571551728715097,31.713682256387838,3.360477039670328,1045.4306740619322,146360.29436867053,0.1469387755102041,93.07760767623404,9,0.3267130455235041,2,3.4285714285714284,7,9.203194012756978,15.381609666736557,12,0.8809523809523809,,,309.0
C_r110101_tau6,C,200000,980,7.492559358805982,14.47582466492843,31.22252641364604,0.3887755102040816,4.885618083164127,14.056738479103627,24.65209019892272,2.076569995145644,776.2669738020128,108677.37633228178,0.1173469387755102,65.3465202334919,7,0.2018887495280487,3,1.2857142857142858,3,3.3501424544658978,9.41049751201355,12,0.8333333333333334,,,308.0
C_r110101_tau6,C,200001,980,8.429907893775496,15.418207213503386,40.95426955314235,0.3744897959183673,4.885618083164127,18.057974112242725,35.26498871751544,2.947203695317638,960.8795379387724,134523.13531142814,0.1326530612244898,77.66795588169771,7,0.2865336926003259,2,3.7142857142857135,7,4.5859726905138105,11.278273696084298,12,0.8214285714285714,,,309.0
C_r110101_tau6,C,200002,980,9.005565530135534,16.01849070020356,39.67337857802041,0.3744897959183673,4.885618083164127,18.301198555058683,32.9046524674286,3.505555969485067,1075.997089781067,150639.59256934936,0.1520408163265306,93.07760767623404,9,0.3408179414777149,2,3.571428571428572,7,9.262496694679417,15.653523557364212,12,0.8690476190476191,,,310.0
C_r110101_tau7,C,200000,980,7.874989143466608,14.85825444958906,33.5377333575161,0.363265306122449,4.885618083164127,15.322903102775465,25.507055623853493,2.287181379978604,847.6508899178114,118671.1245884936,0.1295918367346938,65.3465202334919,6,0.2223648563868087,3,1.0,3,3.691942910424912,9.659275863770953,12,0.8095238095238095,,,307.0
